# step		box_length		density		pressure
#0 15.4933 0.550683 0.408088
10 15.5107 0.54883 0.198081
20 15.523 0.547523 0.144292
30 15.523 0.547523 0.105481
40 15.5088 0.549025 0.105241
50 15.5097 0.548928 0.0628936
60 15.5097 0.548928 0.0318313
70 15.5069 0.549229 -0.0444584
80 15.4264 0.557869 0.260727
90 15.4264 0.557869 0.0785817
100 15.4125 0.559389 0.12611
110 15.3781 0.563147 0.191413
120 15.3666 0.564413 0.0218799
130 15.3302 0.568441 0.0171886
140 15.3081 0.570906 0.147811
150 15.2715 0.575023 0.229767
160 15.2895 0.572997 0.0721912
170 15.2462 0.57789 0.173701
180 15.2462 0.57789 0.0825272
190 15.152 0.588734 0.282247
200 15.1542 0.588475 0.129685
210 15.1542 0.588475 0.172596
220 15.1542 0.588475 0.105256
230 15.1447 0.589589 0.0950274
240 15.0795 0.597273 0.260408
250 15.0795 0.597273 0.126147
260 15.0828 0.596874 0.0577357
270 15.0336 0.602756 0.120351
280 15.0336 0.602756 -0.0335156
290 15.0322 0.602921 -0.0981768
300 14.9211 0.616494 0.124272
310 14.8413 0.626485 0.395583
320 14.8413 0.626485 0.246033
330 14.8413 0.626485 0.0739831
340 14.8413 0.626485 0.113683
350 14.8413 0.626485 -0.00753346
360 14.7705 0.635541 0.207682
370 14.7782 0.634543 0.127692
380 14.7782 0.634543 0.159331
390 14.7634 0.636454 0.0671229
400 14.7468 0.638612 0.0360441
410 14.7468 0.638612 -0.0798857
420 14.6895 0.646113 0.238818
430 14.6895 0.646113 0.198267
440 14.668 0.64896 0.0162404
450 14.668 0.64896 0.10936
460 14.668 0.64896 -0.0349398
470 14.6139 0.656187 0.22755
480 14.6139 0.656187 0.154659
490 14.6139 0.656187 0.0543616
500 14.5958 0.658632 0.103398
510 14.5603 0.663464 0.139781
520 14.5603 0.663464 0.168198
530 14.5538 0.664351 0.109879
540 14.5092 0.670505 0.248565
550 14.5092 0.670505 0.151812
560 14.5092 0.670505 0.156892
570 14.526 0.668184 0.0479776
580 14.4783 0.674806 0.208332
590 14.4783 0.674806 0.113181
600 14.4783 0.674806 0.138129
610 14.4374 0.680548 0.400401
620 14.4707 0.675865 -0.00752911
630 14.4255 0.682241 0.236175
640 14.4255 0.682241 0.190034
650 14.4184 0.683246 0.173342
660 14.4184 0.683246 0.094281
670 14.4295 0.681677 0.0547414
680 14.4295 0.681677 -0.0269173
690 14.393 0.686867 0.090194
700 14.393 0.686867 0.0158488
710 14.3687 0.690366 0.105235
720 14.3662 0.690723 0.11799
730 14.3633 0.691136 0.0270904
740 14.3606 0.691537 0.0434116
750 14.3352 0.69521 0.138526
760 14.3151 0.698153 0.239717
770 14.331 0.69582 0.106257
780 14.331 0.69582 0.0464662
790 14.32 0.697428 0.10311
800 14.3216 0.69719 -0.0272892
810 14.3198 0.697463 -0.0548385
820 14.3146 0.698215 0.00303429
830 14.2803 0.70327 0.126355
840 14.2733 0.704301 0.174426
850 14.2733 0.704301 0.132467
860 14.2733 0.704301 0.0867393
870 14.2676 0.705146 0.0415075
880 14.2676 0.705146 -0.0399823
890 14.2676 0.705146 0.015664
900 14.2676 0.705146 0.0628493
910 14.2676 0.705146 0.0084739
920 14.2343 0.710106 0.0394535
930 14.1806 0.718198 0.281846
940 14.1806 0.718198 0.302491
950 14.2056 0.714412 0.193809
960 14.1888 0.716953 0.278709
970 14.1959 0.715877 0.106392
980 14.1959 0.715877 0.122056
990 14.1959 0.715877 0.0691855
1000 14.1959 0.715877 0.00175935
1010 14.189 0.716926 0.179573
1020 14.2105 0.713677 -0.0100738
1030 14.2105 0.713677 0.0385766
1040 14.2028 0.714837 -0.0056358
1050 14.2028 0.714837 -0.0333983
1060 14.1686 0.720032 0.218049
1070 14.1316 0.725705 0.30234
1080 14.1266 0.72647 0.195885
1090 14.1266 0.72647 0.233351
1100 14.1266 0.72647 0.119761
1110 14.1266 0.72647 0.295474
1120 14.1266 0.72647 0.200968
1130 14.1394 0.724505 0.0839432
1140 14.1394 0.724505 0.22497
1150 14.1394 0.724505 0.0321764
1160 14.1317 0.725683 -0.000101745
1170 14.1317 0.725683 0.0763715
1180 14.1317 0.725683 0.0662687
1190 14.1175 0.727872 0.105452
1200 14.0966 0.731112 0.152741
1210 14.096 0.731213 0.102017
1220 14.096 0.731213 0.168164
1230 14.0992 0.730709 0.0771764
1240 14.1068 0.72953 -0.0965116
1250 14.0697 0.735325 0.216986
1260 14.0647 0.736105 0.132185
1270 14.0647 0.736105 -0.00650972
1280 14.0647 0.736105 0.0425183
1290 14.0647 0.736105 0.0818572
1300 14.0139 0.744134 0.320777
1310 14.0139 0.744134 0.211935
1320 14.0489 0.738593 0.036424
1330 14.028 0.741889 0.163412
1340 14.0265 0.742135 0.287182
1350 14.0392 0.740124 0.141404
1360 14.0029 0.745884 0.110398
1370 14.0029 0.745884 0.11598
1380 14.0289 0.741752 0.112815
1390 14.0281 0.741882 0.0546674
1400 13.9966 0.746904 0.260632
1410 13.9966 0.746904 0.146889
1420 14.0027 0.745919 0.124506
1430 14.0027 0.745919 0.123788
1440 14.0027 0.745919 0.114709
1450 14.0027 0.745919 -0.0120356
1460 14.0027 0.745919 0.0799551
1470 14.0027 0.745919 0.237371
1480 13.9935 0.747392 0.0672903
1490 13.9935 0.747392 -0.00738502
1500 13.9942 0.74729 0.123073
1510 13.9942 0.74729 0.0348988
1520 13.9734 0.750631 0.130965
1530 13.9734 0.750631 0.103953
1540 13.9734 0.750631 0.0819691
1550 13.9734 0.750631 0.119272
1560 13.9457 0.755104 0.220985
1570 13.9487 0.754626 0.107212
1580 13.9506 0.75432 0.242017
1590 13.9612 0.7526 0.0588406
1600 13.9612 0.7526 0.150052
1610 13.9612 0.7526 0.0241123
1620 13.9612 0.7526 0.161597
1630 13.9004 0.762523 0.385219
1640 13.9004 0.762523 0.12183
1650 13.9004 0.762523 0.103301
1660 13.8985 0.762833 0.0789818
1670 13.8985 0.762833 -0.00450981
1680 13.8956 0.763297 0.0468493
1690 13.8956 0.763297 0.0927646
1700 13.8721 0.767184 0.127631
1710 13.8572 0.769676 0.131649
1720 13.8572 0.769676 0.229395
1730 13.8572 0.769676 0.20134
1740 13.8484 0.771139 0.12488
1750 13.8484 0.771139 0.0433152
1760 13.8484 0.771139 -0.0188863
1770 13.8284 0.774492 0.102121
1780 13.786 0.781648 0.18302
1790 13.7672 0.784865 0.310009
1800 13.7672 0.784865 0.226642
1810 13.7763 0.783309 0.0728084
1820 13.7817 0.782384 0.137662
1830 13.775 0.78353 0.19979
1840 13.775 0.78353 0.299642
1850 13.7793 0.782796 0.225592
1860 13.8113 0.777365 0.0469387
1870 13.8237 0.775281 -0.0935779
1880 13.8073 0.77804 -0.0266771
1890 13.7609 0.785944 0.183619
1900 13.7609 0.785944 0.111509
1910 13.7609 0.785944 0.139116
1920 13.7582 0.786404 0.0555001
1930 13.7582 0.786404 0.142491
1940 13.7288 0.79147 0.319167
1950 13.7288 0.79147 0.265527
1960 13.7412 0.789329 0.224902
1970 13.7412 0.789329 0.21299
1980 13.7412 0.789329 0.11454
1990 13.7266 0.791845 0.225888
2000 13.7266 0.791845 0.139038
2010 13.7134 0.794139 0.177678
2020 13.6982 0.796783 0.187491
2030 13.6982 0.796783 0.150598
2040 13.6888 0.79843 0.0268202
2050 13.6697 0.801783 0.15996
2060 13.6697 0.801783 0.203959
2070 13.6697 0.801783 0.196824
2080 13.678 0.800309 0.171133
2090 13.678 0.800309 0.252813
2100 13.6622 0.803097 0.215261
2110 13.6622 0.803097 0.234316
2120 13.6914 0.79797 0.0837963
2130 13.6904 0.798145 0.0622965
2140 13.6524 0.804833 0.396657
2150 13.6903 0.79816 0.0610477
2160 13.6903 0.79816 0.0594051
2170 13.6903 0.79816 0.0678147
2180 13.6903 0.79816 0.152821
2190 13.6903 0.79816 0.151866
2200 13.7044 0.795698 0.151677
2210 13.6904 0.79815 0.0762308
2220 13.6574 0.803951 0.262997
2230 13.6638 0.802819 0.292834
2240 13.6617 0.80318 0.231357
2250 13.6617 0.80318 0.130829
2260 13.6454 0.806068 0.308242
2270 13.6817 0.79967 0.0848763
2280 13.6817 0.79967 0.110912
2290 13.6817 0.79967 0.233339
2300 13.6817 0.79967 0.13193
2310 13.6817 0.79967 0.25978
2320 13.6927 0.797749 0.167984
2330 13.6927 0.797749 0.117962
2340 13.6833 0.799385 0.0957812
2350 13.6864 0.798849 0.0352831
2360 13.6864 0.798849 0.0493833
2370 13.6656 0.802506 0.263846
2380 13.6656 0.802506 0.154089
2390 13.6656 0.802506 0.187738
2400 13.6656 0.802506 0.225585
2410 13.6735 0.801108 0.113167
2420 13.6735 0.801108 0.180979
2430 13.6735 0.801108 0.117714
2440 13.6582 0.803799 0.202577
2450 13.6582 0.803799 0.260203
2460 13.7011 0.796277 -0.0819784
2470 13.6608 0.803351 0.186892
2480 13.6608 0.803351 0.19187
2490 13.6608 0.803351 0.0838695
2500 13.6638 0.80281 0.131312
2510 13.6638 0.80281 0.0954657
2520 13.6465 0.805869 0.186409
2530 13.612 0.812017 0.246675
2540 13.612 0.812017 0.250454
2550 13.612 0.812017 0.331552
2560 13.6155 0.811397 0.42267
2570 13.6155 0.811397 0.245468
2580 13.6157 0.811356 0.143439
2590 13.6269 0.809349 0.258189
2600 13.6458 0.806004 -0.00725704
2610 13.6352 0.807869 0.13893
2620 13.6352 0.807869 0.117611
2630 13.6352 0.807869 0.176608
2640 13.6352 0.807869 0.246476
2650 13.6543 0.804493 -0.0122595
2660 13.6543 0.804493 0.127721
2670 13.6543 0.804493 0.157053
2680 13.6543 0.804493 -0.0035423
2690 13.6735 0.801101 -0.0596715
2700 13.6701 0.801701 0.0321001
2710 13.6701 0.801701 0.0373588
2720 13.6701 0.801701 0.0332531
2730 13.654 0.804544 -0.0292953
2740 13.654 0.804544 0.0360533
2750 13.654 0.804544 0.0488806
2760 13.6182 0.810914 0.28987
2770 13.6435 0.806401 0.043321
2780 13.6002 0.81413 0.0936503
2790 13.6088 0.812588 0.101238
2800 13.6088 0.812588 0.114356
2810 13.6088 0.812588 0.0657842
2820 13.6088 0.812588 0.0870797
2830 13.6088 0.812588 0.174975
2840 13.5971 0.814682 0.217339
2850 13.6146 0.811547 0.208927
2860 13.6146 0.811547 0.0590099
2870 13.5616 0.821096 0.333897
2880 13.5841 0.817028 0.202907
2890 13.5841 0.817028 0.0759566
2900 13.5826 0.817292 0.1397
2910 13.5742 0.818827 0.17802
2920 13.5499 0.823232 0.218403
2930 13.5499 0.823232 0.114155
2940 13.5349 0.825976 0.295475
2950 13.5319 0.826516 0.341639
2960 13.5319 0.826516 0.254481
2970 13.5552 0.822275 0.0308709
2980 13.5552 0.822275 -0.0419059
2990 13.5221 0.828326 0.217745
3000 13.5268 0.827451 0.145034
3010 13.511 0.83037 0.32075
3020 13.511 0.83037 0.28102
3030 13.511 0.83037 0.313129
3040 13.511 0.83037 0.348351
3050 13.5395 0.825135 0.0702435
3060 13.5081 0.830893 0.247008
3070 13.5081 0.830893 0.188465
3080 13.5081 0.830893 0.139699
3090 13.5081 0.830893 0.219225
3100 13.5081 0.830893 0.233395
3110 13.5081 0.830893 0.133517
3120 13.5125 0.830087 0.233984
3130 13.5387 0.825282 -0.00178432
3140 13.5389 0.825244 0.0985097
3150 13.5364 0.825688 0.0629847
3160 13.5079 0.830934 0.241039
3170 13.5207 0.828573 0.120448
3180 13.5207 0.828573 0.0147615
3190 13.5207 0.828573 0.108321
3200 13.4918 0.833906 0.21444
3210 13.4709 0.837797 0.357612
3220 13.5046 0.831542 0.143583
3230 13.5119 0.830197 0.350614
3240 13.5119 0.830197 0.237611
3250 13.5079 0.830938 0.227367
3260 13.5079 0.830938 0.151562
3270 13.5079 0.830938 0.0713762
3280 13.5175 0.829156 0.0826383
3290 13.4636 0.839154 0.34099
3300 13.4636 0.839154 0.346176
3310 13.4682 0.838313 0.170745
3320 13.4682 0.838313 0.143285
3330 13.4682 0.838313 0.236373
3340 13.4682 0.838313 0.293505
3350 13.4818 0.835763 0.240863
3360 13.4818 0.835763 0.181751
3370 13.5062 0.831245 -0.171213
3380 13.5062 0.831245 -0.00532329
3390 13.4886 0.834503 0.16798
3400 13.4886 0.834503 0.232575
