#step  box_length  density  pressure
#0 15.4933 0.550683 0.373335
10 15.4576 0.554507 0.332734
20 15.4385 0.556558 0.26609
30 15.4211 0.558448 0.192185
40 15.3332 0.568107 0.421405
50 15.3391 0.567451 0.34109
60 15.2996 0.571856 0.31973
70 15.3005 0.571761 0.271604
80 15.3005 0.571761 0.109172
90 15.2289 0.579859 0.371845
100 15.1513 0.588814 0.370558
110 15.1513 0.588814 0.320447
120 15.1513 0.588814 0.313913
130 15.1321 0.591063 0.260754
140 15.0928 0.595687 0.309428
150 15.0719 0.598175 0.300001
160 15.0327 0.602858 0.389434
170 15.0087 0.605765 0.38183
180 15.0087 0.605765 0.289304
190 15.0082 0.605827 0.198853
200 14.9514 0.61275 0.30858
210 14.9029 0.618747 0.34851
220 14.9029 0.618747 0.262048
230 14.844 0.626154 0.410131
240 14.8299 0.627932 0.319595
250 14.8299 0.627932 0.301128
260 14.7784 0.634527 0.428221
270 14.7784 0.634527 0.226228
280 14.7784 0.634527 0.12333
290 14.7664 0.636071 0.212685
300 14.6664 0.649166 0.585675
310 14.6664 0.649166 0.465603
320 14.6698 0.648724 0.345347
330 14.6598 0.650055 0.220291
340 14.6248 0.654722 0.327568
350 14.5976 0.658398 0.420878
360 14.5976 0.658398 0.302822
370 14.5861 0.659952 0.335225
380 14.5445 0.665635 0.477139
390 14.5194 0.669086 0.398264
400 14.5194 0.669086 0.316444
410 14.4755 0.675193 0.405167
420 14.4755 0.675193 0.228219
430 14.4381 0.68046 0.301333
440 14.4381 0.68046 0.216826
450 14.4275 0.681959 0.234063
460 14.4108 0.684332 0.301451
470 14.4108 0.684332 0.250113
480 14.3766 0.689229 0.356031
490 14.3168 0.6979 0.589314
500 14.3168 0.6979 0.336594
510 14.3168 0.6979 0.320874
520 14.3168 0.6979 0.224031
530 14.2884 0.702068 0.319361
540 14.27 0.704788 0.405089
550 14.2434 0.708741 0.251435
560 14.2239 0.711663 0.466582
570 14.2239 0.711663 0.348069
580 14.2191 0.712377 0.295646
590 14.2189 0.712417 0.299444
600 14.2189 0.712417 0.328932
610 14.1979 0.715584 0.426651
620 14.2051 0.714499 0.29933
630 14.2051 0.714499 0.209771
640 14.1894 0.716859 0.387006
650 14.1894 0.716859 0.283805
660 14.1594 0.721425 0.282169
670 14.1594 0.721425 0.306349
680 14.1417 0.724144 0.234308
690 14.1015 0.730353 0.48976
700 14.1015 0.730353 0.399941
710 14.0924 0.731767 0.438044
720 14.1062 0.729631 0.343397
730 14.1062 0.729631 0.218731
740 14.073 0.734808 0.405444
