0	1	0.04
0.006122	0.980755	0.03951747258488736
0.012245	0.925414	0.0381136722207412
0.018367	0.840647	0.03591251115462638
0.02449	0.736007	0.03309732509839773
0.030612	0.622073	0.02988221135683817
0.036735	0.508617	0.02648138675515347
0.042857	0.403262	0.02308349399569899
0.04898	0.31085	0.01983467708862369
0.055102	0.233529	0.01683274150017754
0.061224	0.17135	0.01413183322149152
0.067347	0.123049	0.01175399226873164
0.07346900000000001	0.086758	0.009703993299523737
0.079592	0.060482	0.007982746537991551
0.085714	0.042314	0.006594250110830951
0.091837	0.030483	0.005542644429702526
0.097959	0.023335	0.00481608935545106
0.104082	0.019354	0.004367099631777171
0.110204	0.017222	0.00410919853689857
0.116327	0.015913	0.003943532198498463
0.122449	0.014748	0.003790720315982463
0.128571	0.013395	0.003606053109068047
0.134694	0.011796	0.003376241755772511
0.140816	0.010054	0.00310862909442523
0.146939	0.008325000000000001	0.002820493138634199
0.153061	0.006739	0.002530132373858865
0.159184	0.005374	0.00225296713697335
0.165306	0.004257	0.001999940685383839
0.171429	0.003383	0.001778736874305904
0.177551	0.002738	0.001597157054234136
0.183673	0.002295	0.001460134748040418
0.189796	0.002023	0.001369563168642941
0.195918	0.001878	0.001318856920801227
0.202041	0.00181	0.001294422843170959
0.208163	0.001775	0.001281672465976454
0.214286	0.001738	0.00126805981514055
0.220408	0.001687	0.001249063166674771
0.226531	0.001623	0.001224824224709021
0.232653	0.00156	0.00120050505948789
0.238776	0.001511	0.001181257503534609
0.244898	0.001484	0.001170521617055493
0.25102	0.00148	0.001168923043700281
0.257143	0.001493	0.001174110745181699
0.263265	0.001514	0.001182444587500623
0.269388	0.001534	0.001190329361653968
0.27551	0.001545	0.001194644640422013
0.281633	0.001537	0.001191507747034759
0.287755	0.001508	0.001180069270336856
0.293878	0.001456	0.001159287041700335
0.3	0.001386	0.001130730628139177
