#step  box_length  density  pressure
0 15.4933 0.550683 1.82099
10 14.6326 0.653687 9.09126
20 14.415 0.683735 9.6675
30 14.3769 0.689177 8.16851
40 14.1156 0.728168 10.7537
50 14.1156 0.728168 8.80052
60 14.0522 0.738073 8.41983
70 13.937 0.756527 9.04344
80 13.928 0.75799 8.50573
90 13.853 0.770374 8.47034
100 13.8053 0.778376 8.62901
110 13.7607 0.785974 8.62992
120 13.6843 0.799207 9.59819
130 13.6843 0.799207 8.64245
140 13.642 0.806665 8.79344
150 13.6259 0.809534 8.97832
160 13.6259 0.809534 8.30734
170 13.551 0.823034 9.06625
180 13.551 0.823034 8.62383
190 13.551 0.823034 8.26073
200 13.4812 0.835887 8.7234
210 13.4812 0.835887 8.21437
220 13.4812 0.835887 8.18021
230 13.4549 0.84079 8.03746
240 13.4108 0.849107 8.30565
250 13.386 0.85385 8.79314
260 13.3358 0.863522 8.76006
270 13.3136 0.867843 8.76074
280 13.3205 0.866504 8.93265
290 13.2798 0.874497 9.41327
300 13.2798 0.874497 9.13714
310 13.2798 0.874497 9.16222
320 13.2851 0.873452 8.67956
330 13.2851 0.873452 8.76702
340 13.2649 0.877441 8.64365
350 13.2649 0.877441 8.61362
360 13.2623 0.877966 8.30694
370 13.2623 0.877966 8.52909
380 13.2271 0.884994 8.95786
390 13.2271 0.884994 8.80514
400 13.2271 0.884994 8.46389
410 13.197 0.891054 9.15096
420 13.2115 0.888128 8.67671
430 13.2115 0.888128 8.655
440 13.2085 0.888728 8.87976
450 13.2198 0.886444 8.33483
460 13.2069 0.889052 8.56458
470 13.2069 0.889052 8.97353
480 13.1753 0.89547 9.22933
490 13.1753 0.89547 9.2528
500 13.1753 0.89547 8.82106
510 13.1753 0.89547 9.06363
520 13.1753 0.89547 9.14587
530 13.1753 0.89547 9.06161
540 13.1753 0.89547 9.02706
550 13.1753 0.89547 8.95287
560 13.1793 0.894646 9.48511
570 13.1712 0.896293 9.02809
580 13.1712 0.896293 9.23308
590 13.164 0.897764 9.37154
600 13.1717 0.89619 9.30937
610 13.1717 0.89619 9.08409
620 13.1267 0.905438 9.36821
630 13.1838 0.893724 9.04088
640 13.1462 0.901433 9.56061
650 13.1462 0.901433 9.16508
660 13.1709 0.896369 9.05491
670 13.1798 0.894543 8.86717
680 13.1798 0.894543 9.30535
690 13.1798 0.894543 9.45157
700 13.1964 0.891176 8.90278
710 13.1964 0.891176 8.59048
720 13.1966 0.891144 8.91998
730 13.1907 0.892334 8.71446
740 13.1907 0.892334 8.86795
750 13.1579 0.899023 9.45491
760 13.1579 0.899023 9.04718
770 13.1872 0.893048 8.71397
780 13.183 0.893904 8.91067
790 13.168 0.896946 9.13118
800 13.168 0.896946 9.34111
810 13.1867 0.893138 8.58942
820 13.188 0.892879 8.51988
830 13.1956 0.891344 8.67501
840 13.1956 0.891344 9.01227
850 13.199 0.890645 8.92595
860 13.199 0.890645 9.23499
870 13.2338 0.883636 8.35232
880 13.2338 0.883636 8.59965
890 13.2099 0.888442 9.06918
900 13.2099 0.888442 8.91685
910 13.1886 0.892748 9.08906
920 13.1886 0.892748 9.20351
930 13.203 0.889846 8.86006
940 13.203 0.889846 9.08866
950 13.203 0.889846 8.72181
960 13.1812 0.894271 8.81385
970 13.1812 0.894271 8.91214
980 13.1671 0.897144 9.26115
990 13.1881 0.892851 8.98474
1000 13.1881 0.892851 8.98442
1010 13.1881 0.892851 9.0659
1020 13.2023 0.88999 8.89514
1030 13.1983 0.8908 9.17329
1040 13.1983 0.8908 8.80746
1050 13.1983 0.8908 9.20063
1060 13.2089 0.888649 8.7114
1070 13.2155 0.887318 8.61403
1080 13.1951 0.891444 8.71209
1090 13.1951 0.891444 9.05899
1100 13.1946 0.891532 8.85761
1110 13.1873 0.893029 9.105
1120 13.1873 0.893029 8.93448
1130 13.1873 0.893029 9.17003
1140 13.183 0.893901 9.08145
1150 13.183 0.893901 9.04948
1160 13.183 0.893901 9.0275
1170 13.183 0.893901 8.89926
1180 13.183 0.893901 8.86874
1190 13.183 0.893901 8.6522
1200 13.183 0.893901 8.7199
1210 13.183 0.893901 9.19584
1220 13.1516 0.900319 9.59617
1230 13.1516 0.900319 9.2617
1240 13.1516 0.900319 9.39922
1250 13.1516 0.900319 9.15709
1260 13.1654 0.897479 8.75627
1270 13.1654 0.897479 9.01091
1280 13.1654 0.897479 9.0604
1290 13.1654 0.897479 8.9806
1300 13.1677 0.897021 9.07937
1310 13.1677 0.897021 9.19361
1320 13.1677 0.897021 9.18288
1330 13.1683 0.896902 9.07277
1340 13.1723 0.896084 9.27335
1350 13.1723 0.896084 9.19735
1360 13.1723 0.896084 9.03988
1370 13.1835 0.893803 8.93173
1380 13.1592 0.898761 9.36469
1390 13.1592 0.898761 9.30629
1400 13.1969 0.891073 8.84816
1410 13.1969 0.891073 8.54653
1420 13.1853 0.89342 9.14785
1430 13.1616 0.898269 8.97407
1440 13.1616 0.898269 8.95415
1450 13.1923 0.892011 8.94137
1460 13.1691 0.896725 9.11758
1470 13.1718 0.896177 9.31156
1480 13.1718 0.896177 8.98739
1490 13.1718 0.896177 8.90993
1500 13.1519 0.900248 9.07033
1510 13.1811 0.894275 8.84901
1520 13.1832 0.89386 8.8479
1530 13.1549 0.899641 9.30431
1540 13.1549 0.899641 9.14496
1550 13.1596 0.898675 9.07186
1560 13.1596 0.898675 8.96393
1570 13.1912 0.892226 8.74345
1580 13.2009 0.89026 8.60896
1590 13.2009 0.89026 8.79714
1600 13.2009 0.89026 8.79119
1610 13.2009 0.89026 8.65909
1620 13.2215 0.886117 8.84552
1630 13.2189 0.886627 8.62223
1640 13.1677 0.897011 9.13055
1650 13.1677 0.897011 8.78736
1660 13.1677 0.897011 9.0067
1670 13.1677 0.897011 9.06605
1680 13.1677 0.897011 9.24808
1690 13.1677 0.897011 8.94091
1700 13.1893 0.892614 8.79941
1710 13.1893 0.892614 8.84144
1720 13.1811 0.894287 9.02454
1730 13.16 0.898595 9.05688
1740 13.16 0.898595 8.67124
1750 13.16 0.898595 8.88921
1760 13.16 0.898595 8.90026
1770 13.16 0.898595 8.92074
1780 13.16 0.898595 9.13064
1790 13.1757 0.895391 8.95304
1800 13.1757 0.895391 8.74605
1810 13.1653 0.8975 8.91445
1820 13.1418 0.902339 9.11789
1830 13.1418 0.902339 9.23452
1840 13.1419 0.902303 9.56506
1850 13.1462 0.901421 9.50504
1860 13.1564 0.899327 9.22117
1870 13.1564 0.899327 9.2261
1880 13.1564 0.899327 9.2678
1890 13.1564 0.899327 8.96793
1900 13.1564 0.899327 9.04499
1910 13.1644 0.897682 8.86339
1920 13.1644 0.897682 8.88839
1930 13.1644 0.897682 8.78622
1940 13.1991 0.890623 8.51174
1950 13.192 0.892064 8.49117
1960 13.192 0.892064 8.65066
1970 13.1751 0.895506 8.76351
1980 13.1751 0.895506 8.77329
1990 13.176 0.895318 8.64815
2000 13.176 0.895318 9.22048
2010 13.1777 0.894978 9.23687
2020 13.1777 0.894978 8.97308
2030 13.173 0.895924 9.2561
2040 13.173 0.895924 8.82657
2050 13.1688 0.896795 9.23046
2060 13.1579 0.899022 9.03392
2070 13.1579 0.899022 9.04488
2080 13.1579 0.899022 8.84159
2090 13.1579 0.899022 9.12429
2100 13.1579 0.899022 9.35304
2110 13.1579 0.899022 9.57073
2120 13.2034 0.889761 8.62487
2130 13.2034 0.889761 8.85447
2140 13.2034 0.889761 8.60119
2150 13.1867 0.893136 8.95846
2160 13.1867 0.893136 8.77542
2170 13.1867 0.893136 8.79991
2180 13.1867 0.893136 8.76831
2190 13.1867 0.893136 8.98893
2200 13.1723 0.896084 8.97888
2210 13.1905 0.892379 8.9707
2220 13.1479 0.901079 9.26298
2230 13.1479 0.901079 9.19479
2240 13.1479 0.901079 9.02038
2250 13.1547 0.899686 9.33255
2260 13.1578 0.89904 9.24146
2270 13.1578 0.89904 9.01941
2280 13.1578 0.89904 9.48055
2290 13.1578 0.89904 8.96687
2300 13.1578 0.89904 9.17545
2310 13.1578 0.89904 8.80817
2320 13.1613 0.898329 9.05803
2330 13.1613 0.898329 9.36895
2340 13.2079 0.888851 8.71193
2350 13.192 0.892068 9.01309
2360 13.1883 0.892816 9.20026
2370 13.1883 0.892816 9.11365
2380 13.1891 0.892667 8.75141
2390 13.1891 0.892667 8.62744
2400 13.1878 0.892914 8.75523
2410 13.1878 0.892914 9.12281
2420 13.1878 0.892914 8.99741
2430 13.1878 0.892914 8.80528
2440 13.1878 0.892914 8.62526
2450 13.1878 0.892914 8.97841
2460 13.1878 0.892914 9.12482
2470 13.1878 0.892914 8.92776
2480 13.2035 0.889733 8.71219
2490 13.2245 0.885517 8.56091
2500 13.1683 0.896887 9.26229
2510 13.1683 0.896887 9.16163
2520 13.1683 0.896887 9.13657
2530 13.1683 0.896887 8.98541
2540 13.1683 0.896887 8.82733
2550 13.1748 0.89556 8.72721
2560 13.1832 0.893853 8.73103
2570 13.139 0.902906 9.50724
2580 13.139 0.902906 9.49538
2590 13.1468 0.901306 8.77355
2600 13.1452 0.901635 9.00684
2610 13.1452 0.901635 9.06465
2620 13.1452 0.901635 8.69095
2630 13.1452 0.901635 9.04961
2640 13.1823 0.894034 8.47028
2650 13.1543 0.899767 9.29712
2660 13.1543 0.899767 8.89504
2670 13.1856 0.893375 8.5777
2680 13.1856 0.893375 8.92232
2690 13.1903 0.892419 8.55767
2700 13.1903 0.892419 8.69575
2710 13.1903 0.892419 8.79327
2720 13.1903 0.892419 8.6735
2730 13.1903 0.892419 8.64676
2740 13.1903 0.892419 8.91354
2750 13.1903 0.892419 9.17716
2760 13.1903 0.892419 8.81433
2770 13.2197 0.886462 8.488
2780 13.2197 0.886462 8.64443
2790 13.2166 0.887098 8.87696
2800 13.2166 0.887098 8.84054
2810 13.2026 0.889923 9.09217
2820 13.2026 0.889923 8.77979
2830 13.1828 0.893934 8.84687
2840 13.1828 0.893934 8.89778
2850 13.1996 0.89053 8.82401
2860 13.1819 0.894114 9.09608
2870 13.1929 0.891877 9.04801
2880 13.1718 0.896187 8.80058
2890 13.1855 0.893385 8.83887
2900 13.1855 0.893385 8.75711
2910 13.1855 0.893385 8.5887
2920 13.2 0.890441 8.79314
2930 13.2083 0.888774 8.92167
2940 13.2013 0.890185 8.70307
2950 13.1608 0.898436 9.4089
2960 13.1735 0.895833 8.94054
2970 13.1735 0.895833 9.14496
2980 13.1735 0.895833 8.80063
2990 13.2026 0.889913 9.01106
3000 13.2181 0.886804 8.71191
3010 13.1755 0.895416 9.38162
3020 13.1755 0.895416 9.13403
3030 13.2018 0.890087 8.84971
3040 13.1869 0.893097 9.1926
3050 13.1869 0.893097 9.05863
3060 13.1869 0.893097 8.95588
3070 13.1869 0.893097 9.2601
3080 13.1966 0.891143 8.87643
3090 13.1966 0.891143 8.63301
3100 13.1855 0.893385 8.69472
3110 13.1415 0.902401 9.4993
3120 13.1415 0.902401 9.45965
3130 13.1415 0.902401 9.2967
3140 13.1635 0.89788 9.19583
3150 13.1635 0.89788 8.89375
3160 13.1635 0.89788 9.09572
3170 13.1635 0.89788 9.21852
3180 13.1635 0.89788 9.37502
3190 13.1635 0.89788 9.25683
3200 13.1716 0.896228 9.17018
3210 13.1915 0.892174 9.21232
3220 13.1915 0.892174 8.71661
3230 13.1783 0.894859 9.05548
3240 13.1532 0.899981 9.20732
3250 13.1532 0.899981 9.45037
3260 13.1926 0.891945 8.55328
3270 13.1873 0.893029 9.09547
3280 13.1832 0.893851 9.22889
3290 13.1832 0.893851 9.16549
3300 13.1832 0.893851 8.73069
3310 13.1797 0.894577 8.97576
3320 13.1797 0.894577 8.98298
3330 13.1534 0.899948 9.48021
3340 13.182 0.894102 8.70757
3350 13.1769 0.89513 8.98232
3360 13.1581 0.898987 9.08001
3370 13.1581 0.898987 9.18629
3380 13.1581 0.898987 9.01592
3390 13.1581 0.898987 9.17568
3400 13.1581 0.898987 9.15114
3410 13.1581 0.898987 9.16749
3420 13.1473 0.901189 9.22933
3430 13.1499 0.900672 9.10823
3440 13.1499 0.900672 9.26152
3450 13.1499 0.900672 9.32689
3460 13.1651 0.89755 9.0233
3470 13.1325 0.904246 9.66051
3480 13.1468 0.901307 9.13868
3490 13.1634 0.897888 9.11775
3500 13.1634 0.897888 9.00217
3510 13.1812 0.894261 9.12558
3520 13.2073 0.888968 8.93034
3530 13.2073 0.888968 8.62315
3540 13.1905 0.892364 8.78601
3550 13.1905 0.892364 8.91858
3560 13.2113 0.888173 8.65282
3570 13.1786 0.894794 9.16286
3580 13.1807 0.894366 9.10721
3590 13.1834 0.893823 9.10001
3600 13.1834 0.893823 8.75278
3610 13.1731 0.895916 9.02683
3620 13.1731 0.895916 8.95702
3630 13.1659 0.897384 9.0747
3640 13.1659 0.897384 9.04389
3650 13.1708 0.89639 8.84399
3660 13.1708 0.89639 9.17947
3670 13.1708 0.89639 8.92117
3680 13.1708 0.89639 8.81489
3690 13.1512 0.900406 9.13059
3700 13.1512 0.900406 9.13683
3710 13.1298 0.904812 9.33761
3720 13.1656 0.897453 9.06093
3730 13.1674 0.897069 8.79403
3740 13.136 0.903519 9.32288
3750 13.181 0.894298 8.8458
3760 13.181 0.894298 8.85859
3770 13.181 0.894298 8.79624
3780 13.1997 0.890511 8.75416
3790 13.2179 0.886838 8.64315
3800 13.2018 0.890074 8.77732
3810 13.2018 0.890074 8.96292
3820 13.2018 0.890074 8.74767
3830 13.1997 0.890502 8.63358
3840 13.1889 0.892689 9.08265
3850 13.1889 0.892689 9.3095
3860 13.1889 0.892689 8.96616
3870 13.1889 0.892689 8.87023
3880 13.1532 0.899987 9.19825
3890 13.1941 0.891639 8.88437
3900 13.2119 0.888047 8.78588
3910 13.1983 0.890785 8.77425
3920 13.1983 0.890785 8.90959
3930 13.1777 0.894967 9.28338
3940 13.1777 0.894967 9.2219
3950 13.1777 0.894967 9.3336
3960 13.1777 0.894967 9.50812
3970 13.1802 0.894461 9.09556
3980 13.1656 0.897453 9.41416
3990 13.1411 0.902464 9.53098
4000 13.1411 0.902464 9.31586
4010 13.1411 0.902464 9.63878
4020 13.1373 0.903254 9.66664
4030 13.1563 0.899341 9.43901
4040 13.1533 0.899963 9.37125
4050 13.1533 0.899963 8.85287
