#step  box_length  density  pressure
0 15.4933 0.550683 1.82099
10 14.8067 0.630894 7.27738
20 14.6105 0.656653 7.36775
30 14.4192 0.683134 8.57664
40 14.3386 0.694721 7.51857
50 14.2079 0.714076 8.0188
60 14.0369 0.740487 9.3129
70 14.0369 0.740487 8.13792
80 14.0369 0.740487 7.05673
90 13.9006 0.762474 8.21824
100 13.9006 0.762474 7.27574
110 13.9006 0.762474 7.02534
120 13.7912 0.780775 7.78406
130 13.7681 0.784715 7.62655
140 13.6953 0.79729 8.64038
150 13.6662 0.802397 8.52369
160 13.6671 0.802237 7.86828
170 13.5905 0.815884 8.60948
180 13.5497 0.823276 8.28121
190 13.5158 0.829475 8.32898
200 13.5158 0.829475 7.95102
210 13.47 0.837972 8.56741
220 13.4884 0.834543 7.97749
230 13.444 0.842834 8.27474
240 13.444 0.842834 8.11881
250 13.4207 0.847234 8.34912
260 13.3993 0.851299 8.41761
270 13.3993 0.851299 8.11285
280 13.3807 0.854851 7.93783
290 13.3807 0.854851 8.29625
300 13.3535 0.860084 8.42403
310 13.3267 0.865291 8.87448
320 13.3267 0.865291 8.15233
330 13.3066 0.86921 8.80564
340 13.3066 0.86921 8.41676
350 13.3066 0.86921 8.42461
360 13.2851 0.873448 8.64648
370 13.2851 0.873448 8.7319
380 13.2851 0.873448 8.33813
390 13.2851 0.873448 8.45133
400 13.2568 0.879056 8.80607
410 13.247 0.880995 8.74384
420 13.247 0.880995 9.20294
430 13.247 0.880995 8.6584
440 13.247 0.880995 8.35381
450 13.2352 0.88336 8.65003
460 13.2058 0.889284 8.7866
470 13.2438 0.881646 8.14895
480 13.2438 0.881646 8.56888
490 13.2546 0.879484 8.36606
500 13.2256 0.88529 8.82899
510 13.2424 0.881913 8.60448
520 13.2467 0.881055 8.48993
530 13.2467 0.881055 8.43673
540 13.2467 0.881055 8.26568
550 13.2467 0.881055 8.36903
560 13.2467 0.881055 8.45837
570 13.2467 0.881055 8.2056
580 13.249 0.880608 8.47879
590 13.2377 0.882857 8.44547
600 13.2366 0.883078 8.51013
610 13.2296 0.88449 8.58245
620 13.2296 0.88449 8.75083
630 13.2586 0.878694 8.20133
640 13.2586 0.878694 8.33854
650 13.2586 0.878694 8.49426
660 13.2586 0.878694 8.27683
670 13.2327 0.883872 8.67886
680 13.2327 0.883872 8.46307
690 13.2327 0.883872 8.44206
700 13.2327 0.883872 9.00282
710 13.2416 0.882081 8.65444
720 13.2459 0.881226 8.52334
730 13.2459 0.881226 8.58904
740 13.2459 0.881226 8.26558
750 13.2459 0.881226 8.59015
760 13.2459 0.881226 8.61405
770 13.2515 0.880104 8.40798
780 13.2515 0.880104 8.10017
