#step  box_length  density  pressure
#0 15.4933 0.550683 1.82099
10 15.0049 0.60622 5.34456
20 14.9317 0.615174 5.10812
30 14.9317 0.615174 4.75112
40 14.7752 0.634939 5.4416
50 14.6976 0.645049 5.15767
60 14.5953 0.658702 5.30341
70 14.5472 0.665265 5.16815
80 14.4508 0.678661 5.50992
90 14.4508 0.678661 5.03165
100 14.401 0.685733 5.24948
110 14.3163 0.697973 5.18799
120 14.224 0.711653 5.89304
130 14.224 0.711653 5.22558
140 14.224 0.711653 5.16873
150 14.1703 0.719775 5.25677
160 14.1285 0.726177 5.16825
170 14.0875 0.732534 5.68116
180 14.072 0.734962 5.25435
190 14.0449 0.739215 5.17991
200 14.0099 0.744775 5.3604
210 14.005 0.74555 5.12259
220 13.9693 0.751287 5.0656
230 13.9693 0.751287 5.08689
240 13.9387 0.756241 5.43831
250 13.9387 0.756241 5.22863
260 13.9387 0.756241 4.84672
270 13.827 0.774723 5.4219
280 13.827 0.774723 5.43997
290 13.7983 0.779571 5.67331
300 13.7983 0.779571 5.7166
310 13.7983 0.779571 5.57713
320 13.7983 0.779571 5.63587
330 13.7983 0.779571 5.42898
340 13.7732 0.783842 5.47961
350 13.7732 0.783842 5.26415
360 13.7732 0.783842 5.03584
370 13.7294 0.791369 5.2812
380 13.7294 0.791369 5.42938
390 13.7294 0.791369 5.22771
400 13.7192 0.793134 5.29367
410 13.7192 0.793134 5.39726
420 13.7192 0.793134 5.49721
430 13.7192 0.793134 5.46348
440 13.7192 0.793134 5.27821
450 13.6866 0.798803 5.49692
460 13.6869 0.798754 5.37475
470 13.6869 0.798754 5.72277
480 13.6869 0.798754 5.61238
490 13.6869 0.798754 5.39108
500 13.6869 0.798754 5.55068
510 13.6869 0.798754 5.22454
520 13.6869 0.798754 5.45629
530 13.6869 0.798754 5.43582
540 13.6869 0.798754 5.34547
550 13.7235 0.792378 5.13398
560 13.7235 0.792378 5.32128
570 13.6937 0.797566 5.61384
580 13.6937 0.797566 5.11269
590 13.6445 0.806224 5.62249
600 13.6769 0.800514 5.54834
610 13.6609 0.803333 5.57474
620 13.6609 0.803333 5.26131
630 13.6551 0.804352 5.47883
640 13.6785 0.800221 5.28611
650 13.6785 0.800221 5.54315
660 13.6693 0.80185 5.51609
670 13.6693 0.80185 5.26519
680 13.6753 0.800783 5.45636
690 13.6753 0.800783 5.63592
700 13.6753 0.800783 5.18196
710 13.6824 0.799537 5.62389
720 13.6797 0.800022 5.08724
730 13.666 0.802426 5.2215
740 13.666 0.802426 5.12974
750 13.6777 0.800367 5.16437
760 13.6369 0.807579 5.56177
770 13.6369 0.807579 5.43164
780 13.6369 0.807579 5.77366
790 13.6647 0.802655 5.48224
800 13.6647 0.802655 5.7765
810 13.6647 0.802655 5.37131
820 13.6647 0.802655 5.6072
830 13.6408 0.806887 5.45551
840 13.6408 0.806887 5.75645
850 13.6408 0.806887 5.72698
860 13.6456 0.806037 5.86984
870 13.635 0.807919 5.84562
880 13.6531 0.804705 5.4496
890 13.6231 0.810038 5.66037
900 13.6231 0.810038 5.61381
