#step  box_length  density  pressure
#0 15.4933 0.550683 1.82099
10 15.0049 0.60622 5.40369
20 14.8025 0.631436 6.38927
30 14.8025 0.631436 5.05133
40 14.6881 0.646303 5.21253
50 14.6552 0.650661 4.92106
60 14.5218 0.668759 5.96289
70 14.5218 0.668759 5.07974
80 14.417 0.683449 5.44703
90 14.3407 0.694417 5.40567
100 14.2433 0.708758 6.06814
110 14.223 0.711799 5.57328
120 14.1527 0.722462 6.02788
130 14.1527 0.722462 5.40362
140 14.0924 0.731773 5.64443
150 14.0139 0.744135 6.0268
160 13.959 0.752952 6.25093
170 13.959 0.752952 5.80673
180 13.9321 0.757327 5.81459
190 13.9019 0.762266 6.24078
200 13.9019 0.762266 5.84944
210 13.8437 0.771929 6.18672
220 13.8608 0.769063 5.76821
230 13.7735 0.783785 6.48294
240 13.7735 0.783785 6.03635
250 13.7537 0.787167 6.15308
260 13.7537 0.787167 5.97686
270 13.7537 0.787167 5.96422
280 13.7564 0.786718 5.78264
290 13.7622 0.785722 5.42087
300 13.6847 0.799148 5.95757
310 13.6894 0.798324 5.8234
320 13.6788 0.800173 5.83736
330 13.6258 0.809542 6.62949
340 13.6258 0.809542 6.08913
350 13.6292 0.808939 6.01004
360 13.6292 0.808939 6.16417
370 13.6292 0.808939 6.15157
380 13.609 0.812547 6.09313
390 13.609 0.812547 6.00222
400 13.609 0.812547 5.9922
410 13.609 0.812547 6.15796
420 13.609 0.812547 6.09556
430 13.609 0.812547 6.08633
440 13.609 0.812547 5.98327
450 13.609 0.812547 5.71549
460 13.609 0.812547 5.9134
470 13.5918 0.815632 6.27871
480 13.5918 0.815632 6.35729
490 13.6334 0.808197 5.82126
500 13.6334 0.808197 5.89571
510 13.6334 0.808197 5.62844
520 13.6165 0.811208 6.18329
530 13.6165 0.811208 6.05541
540 13.6706 0.801625 5.44637
550 13.6181 0.810916 6.21125
560 13.6241 0.809853 5.6193
570 13.5844 0.816981 5.83582
580 13.5844 0.816981 5.87747
590 13.5941 0.815228 5.86843
600 13.5855 0.816768 5.91592
610 13.5855 0.816768 6.14756
620 13.6203 0.810527 5.53447
630 13.5639 0.82068 6.06969
640 13.5631 0.820837 5.91617
650 13.5631 0.820837 6.3475
660 13.5159 0.829466 6.82069
670 13.5159 0.829466 6.19718
680 13.5159 0.829466 6.10419
690 13.5159 0.829466 6.53138
700 13.552 0.822857 6.07388
710 13.552 0.822857 5.98709
720 13.5523 0.822792 6.24005
730 13.5827 0.817273 6.12719
740 13.5827 0.817273 5.97631
750 13.5827 0.817273 5.79775
760 13.5827 0.817273 5.96643
770 13.5825 0.817314 6.10161
780 13.5825 0.817314 5.96614
790 13.5605 0.821308 6.16287
800 13.5605 0.821308 6.1208
810 13.5605 0.821308 6.10268
820 13.5605 0.821308 6.36907
830 13.5937 0.8153 5.64936
840 13.5937 0.8153 5.98623
850 13.5726 0.819112 6.08624
860 13.5726 0.819112 6.02487
870 13.5726 0.819112 5.95549
880 13.5217 0.828388 6.70742
