#step  box_length  density  pressure
#0 15.4933 0.550683 0.373335
10 15.5958 0.539892 -0.0239022
20 15.5649 0.543109 0.0243308
30 15.5649 0.543109 0.126635
40 15.5649 0.543109 -0.0400317
50 15.5475 0.544944 0.0107366
60 15.5554 0.544112 -0.00755364
70 15.5554 0.544112 -0.0524743
80 15.5015 0.549806 0.0904213
90 15.5015 0.549806 -0.011927
100 15.4977 0.550213 -0.0459778
110 15.4481 0.555521 -0.00526333
120 15.4481 0.555521 -0.0242307
130 15.4509 0.555229 -0.00841853
140 15.4509 0.555229 -0.0177177
150 15.4509 0.555229 -0.0347584
160 15.4648 0.553726 -0.0631211
170 15.4648 0.553726 -0.0996015
180 15.4533 0.554971 -0.0675956
190 15.3925 0.561573 0.0108885
200 15.3481 0.566454 0.00429747
210 15.3481 0.566454 -0.0815315
220 15.3342 0.567996 -0.105889
230 15.3208 0.569492 -0.124455
240 15.2107 0.581941 0.155851
250 15.2349 0.579174 0.0035257
260 15.2319 0.579523 -0.168236
270 15.1941 0.58386 -0.077433
280 15.1555 0.588324 0.0686396
290 15.1487 0.589122 0.0138408
300 15.1487 0.589122 -0.0590556
310 15.1065 0.594065 0.0652995
320 15.1065 0.594065 -0.0103172
330 15.0899 0.596029 0.00310993
340 15.0951 0.595423 -0.0624071
350 15.0862 0.596471 -0.0671645
360 15.0862 0.596471 -0.104223
370 15.0525 0.600493 0.034691
380 15.0525 0.600493 -0.0530519
390 14.9905 0.607966 0.00118116
400 14.9872 0.60837 -0.0334657
410 14.956 0.612186 -0.0177488
420 14.9152 0.617218 0.019636
430 14.8894 0.620434 0.043296
440 14.8894 0.620434 0.0448096
450 14.8913 0.620196 -0.0913475
460 14.8913 0.620196 -0.215337
470 14.8384 0.626855 -0.0164488
480 14.8384 0.626855 -0.0142632
490 14.8384 0.626855 -0.0463814
500 14.8384 0.626855 -0.107122
510 14.8384 0.626855 -0.152253
520 14.7913 0.632862 -0.0233745
530 14.7601 0.636891 -0.0722467
540 14.7587 0.637066 -0.0947679
550 14.7705 0.635538 -0.0323115
560 14.7338 0.640309 0.0807416
570 14.7338 0.640309 -0.0123478
580 14.7338 0.640309 -0.0176005
590 14.7338 0.640309 -0.0860076
600 14.7338 0.640309 0.0540393
610 14.6846 0.646762 0.205247
620 14.6939 0.64554 0.00464261
630 14.6939 0.64554 0.0392979
640 14.6846 0.646762 0.0506647
650 14.6846 0.646762 -0.0263699
660 14.6846 0.646762 -0.00383699
670 14.6922 0.645755 -0.198901
680 14.6922 0.645755 -0.139485
690 14.6922 0.645755 -0.196327
700 14.6396 0.652737 0.0105359
710 14.6396 0.652737 -0.0616826
720 14.6396 0.652737 -0.0802094
730 14.6319 0.653771 -0.0735605
740 14.6319 0.653771 -0.0559969
750 14.6309 0.65391 -0.0545907
760 14.5854 0.660051 0.0751095
770 14.611 0.656586 -0.00975871
780 14.6121 0.656434 -0.0739352
790 14.6121 0.656434 -0.115982
800 14.6121 0.656434 -0.204249
810 14.5494 0.664957 -0.0540253
820 14.5494 0.664957 -0.0472982
830 14.5494 0.664957 -0.00257137
840 14.5494 0.664957 -0.0565898
850 14.5453 0.665527 -0.127139
860 14.5453 0.665527 -0.102485
870 14.5453 0.665527 -0.0321174
880 14.5456 0.665486 -0.038448
890 14.5456 0.665486 -0.207941
900 14.5456 0.665486 -0.2059
910 14.5456 0.665486 -0.0311977
920 14.5129 0.669988 -0.00636575
930 14.5129 0.669988 0.0128117
940 14.5129 0.669988 -0.104109
950 14.5092 0.670497 -0.0286076
960 14.4987 0.67196 -0.0151716
970 14.4976 0.672117 0.0439733
980 14.4571 0.677774 0.178321
990 14.4954 0.672424 0.00935563
1000 14.5011 0.671625 -0.000296414
1010 14.4999 0.671797 -0.00626633
1020 14.4999 0.671797 0.000768304
1030 14.4999 0.671797 -0.0185686
1040 14.4791 0.674692 0.119358
1050 14.4791 0.674692 0.0692474
1060 14.4791 0.674692 0.0769416
1070 14.4791 0.674692 -0.00115359
1080 14.47 0.675959 0.109111
1090 14.47 0.675959 -0.0774855
1100 14.47 0.675959 -0.0467682
1110 14.47 0.675959 -0.0557867
1120 14.4428 0.679787 0.0366048
1130 14.4717 0.675734 -0.0614263
1140 14.4717 0.675734 -0.0603488
1150 14.4717 0.675734 0.00101122
1160 14.4583 0.677607 -0.000975013
1170 14.4707 0.675866 -0.0905839
1180 14.4707 0.675866 -0.108153
1190 14.405 0.685164 0.262923
1200 14.405 0.685164 0.140061
1210 14.405 0.685164 0.165412
1220 14.405 0.685164 0.0387383
1230 14.405 0.685164 0.115991
1240 14.405 0.685164 -0.0230023
1250 14.405 0.685164 -0.0176534
1260 14.3729 0.689751 -0.0380318
1270 14.353 0.692636 0.0412812
1280 14.3651 0.690886 -0.0227319
1290 14.3651 0.690886 -0.0431084
1300 14.3664 0.690696 -0.0636072
1310 14.3664 0.690696 0.0192809
1320 14.3387 0.694703 -0.0755107
1330 14.3106 0.698812 0.112716
1340 14.3195 0.697502 0.0161423
1350 14.3195 0.697502 0.123626
1360 14.3195 0.697502 0.146201
1370 14.3195 0.697502 -0.032503
1380 14.3133 0.698415 0.0904239
1390 14.3372 0.694925 -0.0169956
1400 14.346 0.693646 0.0010685
1410 14.346 0.693646 -0.0775549
1420 14.3358 0.695121 -0.179813
1430 14.3083 0.699148 -0.0196646
1440 14.3336 0.695444 -0.0808372
1450 14.3207 0.697323 -0.0756145
1460 14.31 0.698887 -0.040731
1470 14.305 0.699629 0.0194368
1480 14.3097 0.698941 -0.0534788
1490 14.3097 0.698941 0.0394399
1500 14.3092 0.699015 -0.00888276
1510 14.3499 0.693075 -0.0738068
1520 14.3303 0.695921 0.0326354
1530 14.2945 0.701174 0.0800178
1540 14.3252 0.696675 -0.00953737
1550 14.2943 0.7012 0.0801157
1560 14.2917 0.701579 0.118227
1570 14.32 0.697428 -0.124283
1580 14.3238 0.69688 -0.0327412
1590 14.2916 0.701603 0.13198
1600 14.317 0.697874 0.0325619
1610 14.2841 0.702703 0.0944691
1620 14.2857 0.702467 0.0632926
1630 14.2857 0.702467 -0.0608324
1640 14.2738 0.704217 0.0781434
1650 14.2808 0.703189 -0.176919
1660 14.2671 0.70521 0.0686847
1670 14.2671 0.70521 -0.0635099
