#step  box_length  density  pressure
0 15.4933 0.550683 0.373335
10 15.2852 0.573474 0.874144
20 15.1897 0.584364 0.876226
30 15.1219 0.592264 0.968495
40 15.0615 0.599414 1.05979
50 15.0615 0.599414 0.86062
60 15.0615 0.599414 0.714671
70 14.9393 0.614236 1.20649
80 14.9253 0.615969 0.978087
90 14.825 0.628555 1.28471
100 14.8355 0.627228 0.823584
110 14.8355 0.627228 0.775107
120 14.7473 0.638542 1.06386
130 14.7329 0.640425 0.829013
140 14.6947 0.645427 0.983644
150 14.694 0.645518 0.765195
160 14.6374 0.653032 0.870514
170 14.6374 0.653032 0.650491
180 14.5535 0.664393 0.90066
190 14.556 0.664048 0.711945
200 14.4955 0.672398 0.869492
210 14.4809 0.674442 0.763765
220 14.4809 0.674442 0.66881
230 14.4684 0.67619 0.764075
240 14.3576 0.69197 1.0592
250 14.3576 0.69197 0.836165
260 14.3237 0.696887 0.882213
270 14.3237 0.696887 0.693719
280 14.2362 0.709814 1.01944
290 14.2362 0.709814 0.778596
300 14.2305 0.710674 0.673393
310 14.1553 0.722065 1.02838
320 14.1553 0.722065 0.842324
330 14.1553 0.722065 0.721006
340 14.1115 0.728805 0.889267
350 14.1115 0.728805 0.718844
360 14.1115 0.728805 0.556434
370 14.1115 0.728805 0.573483
380 14.0563 0.737424 0.894402
390 14.0515 0.738176 0.833968
400 14.0526 0.738013 0.70503
410 13.9751 0.750354 1.05577
420 13.9751 0.750354 0.837632
430 13.9469 0.754912 0.988731
440 13.9469 0.754912 0.851444
450 13.9469 0.754912 0.759321
460 13.9401 0.75602 0.780013
470 13.8892 0.764361 1.14208
480 13.8871 0.764702 1.02981
490 13.8888 0.764424 0.776213
500 13.8888 0.764424 0.814434
510 13.8888 0.764424 0.832
520 13.8888 0.764424 0.764334
530 13.8856 0.76496 0.703408
540 13.8556 0.769939 0.866779
550 13.7952 0.780096 1.21862
560 13.8084 0.777865 1.0255
570 13.8084 0.777865 0.929979
580 13.8052 0.778395 0.933554
590 13.8224 0.775494 0.768846
600 13.8182 0.776196 0.684325
610 13.7678 0.784756 1.01885
620 13.7705 0.784297 0.838437
630 13.7705 0.784297 0.813823
640 13.726 0.791954 1.03504
650 13.7039 0.795793 1.06472
660 13.7039 0.795793 1.00301
670 13.6755 0.80075 1.17211
680 13.7101 0.794709 0.843947
690 13.7101 0.794709 0.779678
700 13.7042 0.795738 0.839601
710 13.6996 0.796535 0.785648
720 13.6786 0.800204 0.927087
730 13.6582 0.803797 0.906497
740 13.6562 0.804163 0.859866
750 13.6562 0.804163 0.790516
760 13.605 0.813261 1.18089
770 13.605 0.813261 1.06665
780 13.605 0.813261 0.927197
790 13.5934 0.815358 1.04279
800 13.5934 0.815358 1.00632
810 13.5934 0.815358 1.06845
820 13.572 0.819209 1.18106
830 13.572 0.819209 0.967868
840 13.5491 0.823374 0.982131
850 13.5491 0.823374 1.05873
860 13.5491 0.823374 0.991051
870 13.5513 0.822981 0.978942
880 13.5513 0.822981 0.811759
890 13.5513 0.822981 0.918179
900 13.5513 0.822981 0.86503
910 13.5279 0.827247 0.865951
920 13.5138 0.829853 1.02394
930 13.5293 0.827004 0.901857
940 13.5195 0.828788 0.981211
950 13.5195 0.828788 0.884119
960 13.5195 0.828788 1.04738
970 13.5163 0.829395 0.75864
980 13.5163 0.829395 0.895532
990 13.478 0.83648 1.06618
1000 13.478 0.83648 0.937137
1010 13.4428 0.843055 1.22118
1020 13.4607 0.839713 1.03922
