#step  box_length  density  pressure
#0 15.4933 0.550683 1.82099
10 15.4543 0.554857 2.91764
20 15.4073 0.559954 3.23544
30 15.4668 0.553513 2.83746
40 15.3986 0.560898 3.04504
50 15.3986 0.560898 2.821
60 15.3381 0.567561 3.05527
70 15.3139 0.570264 3.06895
80 15.2428 0.578277 2.9699
90 15.2051 0.582594 2.67206
100 15.1233 0.592093 2.86743
110 15.096 0.595307 2.58438
120 15.0505 0.600722 2.82701
130 15.0621 0.599339 2.91231
140 15.0536 0.600354 2.90162
150 15.0093 0.605691 3.16958
160 14.9546 0.612354 2.89033
170 14.9547 0.61234 2.61835
180 14.9432 0.613763 2.74396
190 14.9106 0.617792 3.07745
200 14.9106 0.617792 2.911
210 14.9236 0.616183 2.73954
220 14.9236 0.616183 2.56775
230 14.8063 0.630938 2.96146
240 14.8063 0.630938 2.88114
250 14.812 0.63021 2.70538
260 14.7738 0.635121 2.91333
270 14.7773 0.634669 2.73005
280 14.7269 0.641201 2.79823
290 14.7329 0.640415 2.94351
300 14.6393 0.652784 3.17889
310 14.6148 0.656069 3.08373
320 14.6508 0.651248 2.93468
330 14.5197 0.669046 3.4582
340 14.5334 0.66716 3.11779
350 14.5334 0.66716 2.93319
360 14.5023 0.671464 2.95629
370 14.5023 0.671464 2.82858
380 14.5023 0.671464 3.02124
390 14.5023 0.671464 3.42657
400 14.5708 0.662038 2.86267
410 14.5248 0.66835 3.06549
420 14.5487 0.66506 2.94206
430 14.5118 0.670136 2.97109
440 14.5118 0.670136 2.69594
450 14.4781 0.674836 2.88087
460 14.4781 0.674836 2.7104
470 14.4369 0.68062 2.88641
480 14.4369 0.68062 2.74287
490 14.3857 0.687918 2.96245
500 14.3615 0.691401 3.1941
510 14.4679 0.676261 2.96788
520 14.4679 0.676261 2.98896
530 14.4742 0.675374 2.80297
540 14.4742 0.675374 2.72005
550 14.4222 0.682712 3.06544
560 14.4078 0.684761 3.05657
570 14.4294 0.681691 3.08151
580 14.4294 0.681691 2.82198
590 14.3855 0.687948 2.93944
600 14.3855 0.687948 3.03296
610 14.3855 0.687948 2.92538
620 14.3833 0.688269 3.14425
630 14.3337 0.695428 3.12727
640 14.2996 0.700423 3.22805
650 14.3198 0.697459 3.13777
660 14.3724 0.689825 2.79014
670 14.3538 0.692517 2.99782
680 14.3538 0.692517 3.0847
690 14.3623 0.691293 2.84338
700 14.3132 0.698419 3.00576
710 14.3149 0.698178 2.98454
720 14.3149 0.698178 3.02332
730 14.3149 0.698178 2.98827
740 14.3149 0.698178 3.19962
750 14.2799 0.703325 3.28708
760 14.3028 0.699949 2.89316
770 14.2892 0.70195 3.15631
780 14.2998 0.700393 3.0001
790 14.2998 0.700393 3.13918
800 14.3691 0.690312 2.89142
810 14.3504 0.693001 2.99907
820 14.3504 0.693001 2.95561
830 14.3672 0.690582 2.90962
840 14.4115 0.684228 2.69945
850 14.4114 0.684252 2.74849
860 14.3694 0.690266 2.72233
870 14.3511 0.692905 2.82596
880 14.3469 0.693515 2.9247
890 14.3469 0.693515 3.12693
900 14.3275 0.696339 3.09396
910 14.3275 0.696339 2.92906
920 14.3176 0.697783 2.99991
930 14.3499 0.693082 3.14405
940 14.3499 0.693082 2.74176
950 14.3499 0.693082 2.96757
960 14.3365 0.695025 3.12947
970 14.3555 0.692269 3.2357
980 14.3419 0.694238 3.05526
990 14.3439 0.693957 2.98179
1000 14.352 0.692769 3.14246
1010 14.3757 0.689354 2.77644
1020 14.369 0.690316 2.96162
1030 14.3203 0.697389 3.08443
1040 14.3708 0.690055 2.79559
1050 14.3823 0.688403 2.77551
1060 14.3421 0.694216 2.86762
1070 14.3421 0.694216 3.03715
1080 14.3218 0.697172 3.30755
1090 14.3878 0.687614 3.11241
1100 14.3878 0.687614 2.89353
1110 14.3878 0.687614 2.62114
1120 14.3947 0.686634 2.74687
1130 14.3947 0.686634 2.77473
1140 14.3963 0.686397 2.81995
1150 14.3535 0.692556 2.98552
1160 14.3591 0.691749 3.12063
1170 14.3545 0.692419 3.18047
1180 14.4195 0.683088 2.61627
1190 14.348 0.693356 3.21697
1200 14.326 0.696561 2.82162
1210 14.326 0.696561 3.2703
1220 14.3482 0.693322 2.93488
