# step		box_length		density		pressure
#0 15.4933 0.550683 0.408088
10 15.574 0.542164 0.0483258
20 15.574 0.542164 0.048877
30 15.574 0.542164 0.0509069
40 15.52 0.547837 0.0821643
50 15.52 0.547837 0.108876
60 15.52 0.547837 0.0632043
70 15.52 0.547837 0.00639331
80 15.52 0.547837 0.000424743
90 15.4911 0.550913 0.0268753
100 15.4518 0.555127 0.0460719
110 15.4292 0.557569 0.0523885
120 15.3886 0.562 0.115551
130 15.3886 0.562 0.0266304
140 15.38 0.562942 0.0689928
150 15.3247 0.569051 0.156558
160 15.3247 0.569051 0.0866539
170 15.3284 0.568642 -0.00352442
180 15.2965 0.572204 0.0569254
190 15.2965 0.572204 0.0360972
200 15.2965 0.572204 -0.0393267
210 15.2979 0.572051 -0.0976748
220 15.2424 0.578317 0.0151642
230 15.185 0.584902 0.0358474
240 15.17 0.586645 0.0414963
250 15.17 0.586645 -0.014963
260 15.17 0.586645 -0.0424161
270 15.1736 0.586224 -0.0289479
280 15.1129 0.593319 0.0632289
290 15.1267 0.591698 0.0352426
300 15.0793 0.597292 0.0909715
310 15.034 0.602701 0.131089
320 15.034 0.602701 0.0723747
330 14.9881 0.608257 0.136484
340 14.9881 0.608257 0.130119
350 14.9717 0.610263 0.220516
360 14.9724 0.610183 0.044744
370 14.9724 0.610183 0.0877371
380 14.9682 0.610695 0.0212886
390 14.9503 0.612893 0.0180698
400 14.9503 0.612893 0.00286344
410 14.9097 0.617908 0.10699
420 14.9276 0.615685 0.00391456
430 14.8932 0.619966 0.103692
440 14.8935 0.619931 0.0101458
450 14.8935 0.619931 -0.0455476
460 14.8841 0.621101 0.00701609
470 14.8795 0.621673 0.054737
480 14.8617 0.623915 0.0943064
490 14.7935 0.632577 0.219599
500 14.7796 0.634374 0.184406
510 14.7796 0.634374 0.086873
520 14.7695 0.635675 0.0482235
530 14.7695 0.635675 -0.0306842
540 14.7591 0.637021 0.0607651
550 14.73 0.640798 0.135037
560 14.73 0.640798 0.0546511
570 14.6847 0.646742 0.129362
580 14.687 0.646442 0.0749786
590 14.6895 0.64612 -0.116522
600 14.6832 0.646947 -0.05119
610 14.6832 0.646947 -0.0227955
620 14.6832 0.646947 -0.0430261
630 14.6832 0.646947 -0.188268
640 14.7047 0.644116 -0.197752
650 14.6493 0.651448 -0.0744027
660 14.6493 0.651448 -0.11225
670 14.6493 0.651448 -0.0561846
680 14.5999 0.658086 -0.0366927
690 14.5999 0.658086 -0.0253708
700 14.5774 0.661129 0.0202422
710 14.5774 0.661129 -0.0642803
720 14.5397 0.666297 0.171959
730 14.5386 0.666438 0.0409043
740 14.5386 0.666438 0.0553113
750 14.5432 0.665804 0.11792
760 14.5416 0.666024 0.0647663
770 14.5239 0.668473 0.24481
780 14.5239 0.668473 0.22614
790 14.5432 0.665812 0.122595
800 14.5432 0.665812 0.0189443
810 14.5211 0.668851 -0.0151832
820 14.5293 0.667724 -0.100889
830 14.5293 0.667724 -0.024144
840 14.4867 0.673636 0.109359
850 14.4867 0.673636 -0.00837541
860 14.4867 0.673636 0.0621929
870 14.4493 0.678872 0.205538
880 14.4493 0.678872 0.111074
890 14.4493 0.678872 0.0316764
900 14.4493 0.678872 -0.0173866
910 14.4493 0.678872 0.00887549
920 14.4493 0.678872 0.0133505
930 14.4493 0.678872 -0.0736904
940 14.3933 0.686832 0.17913
950 14.3933 0.686832 0.0922318
960 14.3933 0.686832 0.115248
970 14.3933 0.686832 0.101185
980 14.38 0.688739 0.13423
990 14.38 0.688739 0.160565
1000 14.38 0.688739 0.0661883
1010 14.38 0.688739 0.0720893
1020 14.38 0.688739 -0.00104377
1030 14.3502 0.693035 0.159347
1040 14.3502 0.693035 -0.0199238
1050 14.3502 0.693035 0.0779864
1060 14.3502 0.693035 0.0989339
1070 14.3502 0.693035 0.106494
1080 14.3502 0.693035 -0.0399433
1090 14.3502 0.693035 0.0532531
1100 14.3236 0.696902 0.131295
1110 14.3236 0.696902 0.0481017
1120 14.3236 0.696902 0.0735286
1130 14.322 0.69714 -0.0685741
1140 14.2861 0.702413 0.12124
1150 14.2662 0.705352 0.0566185
1160 14.2662 0.705352 0.11683
1170 14.2615 0.706049 0.0559755
1180 14.2615 0.706049 0.0890257
1190 14.2615 0.706049 0.0697965
1200 14.246 0.708359 -0.00256908
1210 14.2378 0.709576 0.205035
1220 14.2264 0.711292 0.164304
1230 14.2264 0.711292 0.103301
1240 14.2264 0.711292 0.110725
1250 14.2264 0.711292 0.0804261
1260 14.2264 0.711292 0.0198828
1270 14.2276 0.711113 0.105295
1280 14.2276 0.711113 0.0465421
1290 14.2276 0.711113 0.105748
1300 14.2276 0.711113 0.0622702
1310 14.2276 0.711113 0.0375807
1320 14.2276 0.711113 -0.0429045
1330 14.2185 0.712474 0.0604095
1340 14.2185 0.712474 -0.00761211
1350 14.163 0.720875 0.133704
1360 14.1904 0.716707 0.144842
1370 14.1904 0.716707 -0.029591
1380 14.182 0.717984 0.0277004
1390 14.1975 0.715642 0.0722722
1400 14.1896 0.716842 0.0518105
1410 14.1587 0.721544 0.100597
1420 14.1587 0.721544 0.0338506
1430 14.1587 0.721544 0.0992328
1440 14.1422 0.724075 0.146157
1450 14.1537 0.7223 0.0635034
1460 14.1537 0.7223 0.0430517
1470 14.1537 0.7223 0.0423091
1480 14.1412 0.724223 -0.0607371
1490 14.1292 0.726062 0.113802
1500 14.1292 0.726062 0.182498
1510 14.1217 0.727228 0.0247863
1520 14.1164 0.728038 0.0987636
1530 14.1269 0.726424 0.111124
1540 14.1269 0.726424 -0.0318322
1550 14.1269 0.726424 0.0560944
1560 14.1253 0.726675 -0.132646
1570 14.0876 0.732524 0.147903
1580 14.0742 0.734618 0.239
1590 14.0742 0.734618 0.111919
1600 14.0742 0.734618 0.120515
1610 14.0742 0.734618 0.0341346
1620 14.0742 0.734618 0.0930904
1630 14.0742 0.734618 0.0759694
1640 14.0742 0.734618 0.063974
1650 14.0244 0.742471 0.238359
1660 14.0244 0.742471 0.151908
1670 14.0529 0.73796 0.0353034
1680 14.0443 0.739313 0.0927165
1690 14.0401 0.739986 0.0398137
1700 14.0401 0.739986 0.211268
1710 14.0401 0.739986 0.0505574
1720 14.0136 0.744191 0.172412
1730 14.0143 0.744078 0.118558
1740 14.0143 0.744078 0.14943
1750 14.0143 0.744078 0.0905849
1760 14.0232 0.74265 -0.0269028
1770 14.0076 0.745149 -0.00457013
1780 13.9971 0.746824 0.0407828
1790 13.9887 0.748164 0.130591
1800 13.9887 0.748164 0.0735801
1810 13.9887 0.748164 0.0385285
1820 13.9887 0.748164 0.12365
1830 13.9685 0.751421 0.126247
1840 13.9685 0.751421 0.00647169
1850 13.9685 0.751421 -0.0591785
1860 13.9685 0.751421 0.032436
1870 13.9685 0.751421 0.0365679
1880 13.9627 0.752353 0.0463167
1890 13.9627 0.752353 0.034643
1900 13.9627 0.752353 -0.102725
1910 13.9273 0.758107 -0.0454839
1920 13.9386 0.756262 -8.15988e-05
1930 13.93 0.757671 0.125425
1940 13.93 0.757671 -0.039537
1950 13.9189 0.75948 0.0839814
1960 13.8829 0.765408 0.23322
1970 13.8775 0.766288 0.202564
1980 13.8774 0.766313 0.196018
1990 13.8774 0.766313 0.182814
2000 13.8664 0.768139 0.260847
2010 13.8807 0.765772 0.160754
2020 13.9196 0.759371 -0.0620959
2030 13.9196 0.759371 -0.135855
2040 13.9196 0.759371 -0.0601276
2050 13.8942 0.76354 0.132232
2060 13.8942 0.76354 0.0787347
2070 13.883 0.76538 0.113718
2080 13.883 0.76538 0.0497318
2090 13.8608 0.769075 0.0853314
2100 13.8608 0.769075 0.105429
2110 13.8655 0.76828 0.175525
2120 13.8577 0.769589 0.0985906
2130 13.813 0.777076 0.322763
2140 13.8201 0.775877 0.25172
2150 13.8201 0.775877 0.291137
2160 13.835 0.773371 0.168488
2170 13.835 0.773371 0.187423
2180 13.8111 0.777398 0.110298
2190 13.8111 0.777398 0.15971
2200 13.8111 0.777398 0.0342808
2210 13.8172 0.776369 0.0149614
2220 13.8143 0.776857 0.00451261
2230 13.8143 0.776857 0.0791106
2240 13.8334 0.773641 0.023991
2250 13.8334 0.773641 -0.00222158
2260 13.8216 0.775632 -0.0356144
2270 13.7877 0.781362 0.238239
2280 13.7877 0.781362 0.247047
2290 13.7935 0.780378 0.111179
2300 13.7981 0.779598 0.143011
2310 13.8055 0.778349 0.144828
2320 13.7949 0.780135 0.238667
2330 13.7896 0.781035 0.186317
2340 13.7896 0.781035 0.174281
2350 13.787 0.781491 0.0914848
2360 13.787 0.781491 0.158541
2370 13.7882 0.781277 0.158938
2380 13.7882 0.781277 0.167958
2390 13.7882 0.781277 0.0756759
2400 13.7859 0.78168 0.178047
2410 13.7807 0.782556 0.18908
2420 13.8047 0.778485 0.00595343
2430 13.7925 0.780548 0.0996876
2440 13.7925 0.780548 0.135969
2450 13.7925 0.780548 0.140598
2460 13.7804 0.782602 0.156999
2470 13.7804 0.782602 0.155413
2480 13.7966 0.77986 -0.028279
2490 13.7943 0.780237 0.133455
2500 13.7833 0.782108 0.078695
2510 13.7832 0.782134 0.153647
2520 13.7832 0.782134 0.0287969
2530 13.7707 0.784267 0.121543
2540 13.7707 0.784267 0.121075
2550 13.7662 0.78504 0.193543
2560 13.7779 0.783027 0.0127926
2570 13.7746 0.783601 0.18106
2580 13.7533 0.78725 0.223677
2590 13.7726 0.783944 0.165793
2600 13.7726 0.783944 -0.0417154
2610 13.7673 0.784851 0.0541167
2620 13.7673 0.784851 0.0205438
2630 13.7673 0.784851 0.0740655
2640 13.7933 0.780409 -0.0192354
2650 13.786 0.781655 0.114412
2660 13.7413 0.789313 0.197142
2670 13.7413 0.789313 0.128532
2680 13.7312 0.791052 0.277129
2690 13.7312 0.791052 0.281646
2700 13.7312 0.791052 0.209338
2710 13.7414 0.789298 0.108181
2720 13.7534 0.787229 -0.0641112
2730 13.7113 0.794505 0.192537
2740 13.7225 0.792554 0.155676
2750 13.7027 0.796006 0.220935
2760 13.7027 0.796006 0.142272
2770 13.7427 0.78907 -0.00401628
2780 13.7253 0.792076 0.147867
2790 13.7175 0.793428 0.0240856
2800 13.7074 0.795176 0.049957
2810 13.6952 0.797308 0.135102
2820 13.6952 0.797308 0.113033
2830 13.6952 0.797308 0.00485492
2840 13.6952 0.797308 0.197755
2850 13.6952 0.797308 0.227157
2860 13.6952 0.797308 0.256743
2870 13.6998 0.796508 0.146194
2880 13.6998 0.796508 0.194804
2890 13.7127 0.794251 0.042185
2900 13.7127 0.794251 0.14805
2910 13.7127 0.794251 0.0990033
2920 13.7127 0.794251 0.177738
2930 13.728 0.791607 0.138195
2940 13.728 0.791607 0.0206376
2950 13.7114 0.794476 0.225512
2960 13.7114 0.794476 0.0392935
2970 13.6823 0.799555 0.173639
2980 13.6823 0.799555 0.284669
2990 13.6821 0.7996 0.243443
3000 13.6673 0.802195 0.270013
3010 13.6735 0.801105 0.198242
3020 13.6735 0.801105 0.287496
3030 13.6735 0.801105 0.0976253
3040 13.6901 0.798199 0.0307404
3050 13.6901 0.798199 0.136151
3060 13.6901 0.798199 0.151991
3070 13.6901 0.798199 0.0996994
3080 13.6889 0.798401 0.120546
3090 13.6889 0.798401 0.104797
3100 13.6889 0.798401 0.0847065
3110 13.7043 0.795725 0.0606961
3120 13.7222 0.792604 -0.0638838
3130 13.6987 0.796693 0.0962138
3140 13.6957 0.797225 0.0781223
3150 13.6814 0.799714 0.156004
3160 13.6619 0.803153 0.244134
3170 13.6765 0.800583 0.106278
3180 13.6765 0.800583 0.0735085
3190 13.698 0.796817 -0.0284455
3200 13.698 0.796817 0.0120816
3210 13.6877 0.798617 0.133869
3220 13.7009 0.796303 -0.00758731
3230 13.6888 0.798427 0.0524623
3240 13.6888 0.798427 0.0742273
3250 13.6888 0.798427 -0.157387
3260 13.6888 0.798427 0.0867286
3270 13.6977 0.796869 -0.125162
3280 13.6774 0.800421 0.1156
3290 13.6774 0.800421 0.084701
3300 13.6774 0.800421 -0.0715274
3310 13.6418 0.8067 0.203531
3320 13.6418 0.8067 0.117174
3330 13.6622 0.803097 -0.0973182
3340 13.6292 0.808951 0.00337213
3350 13.6118 0.812056 0.130261
3360 13.6027 0.813677 0.141202
3370 13.6027 0.813677 0.069476
3380 13.6027 0.813677 0.116913
3390 13.5924 0.815531 0.159709
3400 13.5977 0.814577 0.0649959
3410 13.5977 0.814577 0.214912
3420 13.5977 0.814577 0.169946
3430 13.5893 0.816096 0.145158
3440 13.5893 0.816096 0.166486
3450 13.5973 0.814658 0.0909483
3460 13.5938 0.815279 0.031647
3470 13.5949 0.81508 0.0655631
3480 13.6013 0.81394 0.0443376
3490 13.6013 0.81394 0.0541601
3500 13.6013 0.81394 0.0803874
3510 13.6013 0.81394 0.0273707
3520 13.6013 0.81394 0.0571656
3530 13.6076 0.81281 0.108022
3540 13.6076 0.81281 0.0112513
3550 13.6021 0.81379 0.126715
3560 13.6021 0.81379 0.164929
3570 13.6021 0.81379 0.0981017
3580 13.5702 0.819535 0.236486
3590 13.5778 0.818162 0.240777
3600 13.5778 0.818162 0.155983
3610 13.6031 0.813611 0.11268
3620 13.6031 0.813611 0.0134583
3630 13.5661 0.820293 0.0679365
3640 13.5661 0.820293 0.299115
3650 13.5661 0.820293 0.18963
3660 13.5677 0.819993 0.0188174
3670 13.5609 0.82123 0.0822337
3680 13.5609 0.82123 -0.00133848
3690 13.5609 0.82123 0.0539779
3700 13.5609 0.82123 0.0335023
3710 13.5372 0.825556 0.21034
3720 13.5372 0.825556 0.189536
3730 13.5372 0.825556 -0.0237131
3740 13.5179 0.829097 0.270859
3750 13.5179 0.829097 0.341902
3760 13.5352 0.82592 0.184562
3770 13.5882 0.81629 0.0230389
3780 13.594 0.815239 0.00766039
3790 13.594 0.815239 -0.00535291
3800 13.5923 0.81556 -0.0649064
3810 13.5747 0.818724 0.167285
3820 13.5718 0.819248 0.0367185
3830 13.5718 0.819248 0.14668
3840 13.5718 0.819248 0.0305431
3850 13.5451 0.824105 0.206154
3860 13.5451 0.824105 0.228229
3870 13.5632 0.820804 0.0521213
3880 13.5684 0.819861 0.0375013
3890 13.5704 0.819505 0.0011605
3900 13.5776 0.818209 0.0286083
3910 13.5587 0.821633 0.245518
3920 13.5437 0.824367 0.198731
