0	1	0.04
0.006122	0.9731610000000001	0.03932628688622399
0.012245	0.896944	0.03738157825110669
0.018367	0.783211	0.03438187271080403
0.02449	0.648598	0.03064665465945436
0.030612	0.510787	0.02654867921980325
0.036735	0.384897	0.02246099030946667
0.042857	0.280939	0.01871049373527574
0.04898	0.202872	0.01554111431040998
0.055102	0.149258	0.01308275687526812
0.061224	0.115063	0.01132691124611343
0.067347	0.093879	0.01013069404649657
0.07346900000000001	0.07985100000000001	0.009275885773197743
0.079592	0.068853	0.00856048655475816
0.085714	0.058781	0.007861247976638007
0.091837	0.049147	0.007142206801287508
0.097959	0.040338	0.006428676673193777
0.104082	0.032903	0.005770785231540647
0.110204	0.027113	0.005210937688564404
0.116327	0.02285	0.004763364937349293
0.122449	0.019737	0.004412023010628514
0.128571	0.017366	0.004127063596902294
0.134694	0.015458	0.003884486165039544
0.140816	0.013914	0.003677868585240749
0.146939	0.012745	0.003514262660895196
0.153061	0.011964	0.003401042139330076
0.159184	0.011506	0.003333040733317091
0.165306	0.011207	0.003287963575043093
0.171429	0.01086	0.003234939712827126
0.177551	0.01029	0.003146089116699782
0.183673	0.009417999999999999	0.003005571419922783
0.189796	0.008286	0.002813684051454066
0.195918	0.007023	0.002584330236665197
0.202041	0.00579	0.002340661485569616
0.208163	0.00472	0.00210826768447812
0.214286	0.003883	0.001908241672157848
0.220408	0.003281	0.001751210418994362
0.226531	0.002864	0.001634130579231158
0.232653	0.002568	0.001545943135118391
0.238776	0.002336	0.001473325516831349
0.244898	0.002135	0.001407531806257751
0.25102	0.001949	0.001343914403278647
0.257143	0.001776	0.001282038450342329
0.263265	0.001617	0.001222528155772986
0.269388	0.00147	0.001164917370760849
0.27551	0.001332	0.00110821725545368
0.281633	0.001203	0.001052558711761478
0.287755	0.001087	0.0009999604913100723
0.293878	0.00099	0.0009538279633531364
0.3	0.000923	0.0009206574518577988
