0	1	0.04
0.006122	0.997541	0.03993850229702435
0.012245	0.990198	0.03975458792627673
0.018367	0.978071	0.03944995164854909
0.02449	0.961324	0.03902737945707064
0.030612	0.940185	0.03849079119764417
0.036735	0.9149350000000001	0.03784502040513255
0.042857	0.885908	0.03709588576835843
0.04898	0.853479	0.03624996815205235
0.055102	0.818063	0.0353146805638211
0.061224	0.780099	0.03429795397702952
0.067347	0.740048	0.03320829277055458
0.07346900000000001	0.698381	0.03205456786648661
0.079592	0.655571	0.03084591172826895
0.085714	0.612086	0.02959163757552996
0.091837	0.568378	0.02830103447528944
0.097959	0.524879	0.02698335003695497
0.104082	0.481991	0.02564758149731337
0.110204	0.440085	0.02430252078413267
0.116327	0.399494	0.0229566013196207
0.122449	0.360506	0.02161770555805171
0.128571	0.32337	0.02029338932894148
0.134694	0.288285	0.01899050346038957
0.140816	0.255409	0.01771549165024329
0.146939	0.224852	0.01647408852993932
0.153061	0.196682	0.01527147332130079
0.159184	0.170928	0.0141123118874056
0.165306	0.147579	0.01300059368596359
0.171429	0.126593	0.01193990301851565
0.177551	0.107896	0.01093321796293156
0.183673	0.091392	0.009983252941291768
0.189796	0.076961	0.009092163694630031
0.195918	0.06447	0.008261982980170817
0.202041	0.053773	0.007494431804734769
0.208163	0.044716	0.006791007413045178
0.214286	0.037142	0.006153097957133205
0.220408	0.030895	0.005582042072019983
0.226531	0.025821	0.005078884226703148
0.232653	0.021771	0.004644209745848857
0.238776	0.018605	0.004278054398824616
0.244898	0.016191	0.003979225810880729
0.25102	0.014409	0.00374521482427366
0.257143	0.013148	0.003571421859973799
0.263265	0.01231	0.003451613181587238
0.269388	0.011809	0.003378166686214605
0.27551	0.011567	0.003342169651324946
0.281633	0.011521	0.003335287638815561
0.287755	0.011614	0.003349188097384262
0.293878	0.0118	0.003376834147360065
0.3	0.012041	0.003412354713995057
