#step  box_length  density  pressure
0 15.4933 0.550683 1.82099
10 15.2028 0.582856 4.1745
20 15.1749 0.586078 3.96851
30 15.1646 0.587271 3.76791
40 15.0912 0.595879 3.75182
50 14.9946 0.607471 3.90657
60 14.9946 0.607471 3.66594
70 14.9324 0.615095 3.56643
80 14.9324 0.615095 3.4482
90 14.7795 0.634387 4.03322
100 14.7141 0.642881 4.17128
110 14.6943 0.64548 3.76974
120 14.6666 0.649142 3.80493
130 14.628 0.654303 3.79086
140 14.5277 0.66794 3.95288
150 14.5191 0.669137 3.83278
160 14.5191 0.669137 3.85772
170 14.4961 0.672316 3.87537
180 14.5431 0.665824 3.4372
190 14.477 0.674988 3.94693
200 14.477 0.674988 3.78443
210 14.4324 0.681263 3.61043
220 14.4196 0.683081 3.80433
230 14.3621 0.691316 3.81749
240 14.3089 0.699049 3.77309
250 14.2539 0.707176 4.05195
260 14.2539 0.707176 4.06219
270 14.2539 0.707176 4.21542
280 14.309 0.699034 4.06806
290 14.309 0.699034 3.61733
300 14.309 0.699034 3.54128
310 14.2752 0.704019 3.93425
320 14.253 0.707314 3.84282
330 14.2822 0.70299 3.74902
340 14.2822 0.70299 3.23223
350 14.2174 0.712642 3.68775
360 14.2403 0.709201 3.72037
370 14.2299 0.71076 3.68423
380 14.2071 0.714184 3.91669
390 14.1754 0.718995 3.91103
400 14.1543 0.722217 4.16811
410 14.149 0.723029 3.76451
420 14.1333 0.72544 3.92095
430 14.1366 0.724926 3.95883
440 14.1366 0.724926 3.75697
450 14.1284 0.726198 3.81285
460 14.1284 0.726198 3.70183
470 14.041 0.739831 4.22892
480 14.0897 0.732194 3.90368
490 14.1166 0.728009 3.91403
500 14.079 0.733867 3.90691
510 14.0283 0.741849 4.43264
520 14.0142 0.744083 4.36782
530 14.0142 0.744083 3.91917
540 14.0142 0.744083 4.03712
550 14.0194 0.743261 3.98655
560 14.0194 0.743261 3.8358
570 14.0194 0.743261 3.85785
580 14.0139 0.744136 4.01491
590 14.0139 0.744136 4.17986
600 13.9892 0.748093 4.2111
610 13.9863 0.74855 4.07096
620 13.9867 0.748488 4.09678
630 13.9899 0.747976 4.2123
640 13.9852 0.748727 4.04058
650 13.9852 0.748729 4.27908
660 13.9852 0.748729 4.05893
670 13.9492 0.754544 4.30425
680 13.9878 0.748306 3.92724
690 13.9878 0.748306 3.79276
700 14.0519 0.738116 3.5716
710 14.0284 0.741824 3.93542
720 14.0176 0.743554 3.97855
730 14.0176 0.743554 3.70604
740 13.9673 0.751611 4.40229
750 13.9581 0.753105 4.2838
760 14.0022 0.746003 3.77733
770 13.9795 0.749636 4.16072
780 13.9795 0.749636 3.81544
790 13.9795 0.749636 3.8553
800 14.0009 0.746214 3.96188
810 14.0009 0.746214 4.12536
