0	1	0.04
0.006122	0.942885	0.03855952970370757
0.012245	0.788812	0.03453264664244572
0.018367	0.581793	0.02870053693190354
0.02449	0.373661	0.02207495507255221
0.030612	0.204433	0.01560861029790007
0.036735	0.091545	0.009992371284224073
0.042857	0.031158	0.005607068646008033
0.04898	0.007604	0.002692067522790997
0.055102	0.003824	0.001893394980048837
0.061224	0.007525	0.002677652735934621
0.067347	0.01214	0.003426850045001437
0.07346900000000001	0.014937	0.00381588060273934
0.079592	0.015077	0.003834423078127743
0.085714	0.012753	0.003515405440449368
0.091837	0.008969	0.002930834135731237
0.097959	0.005147	0.002203747863102253
0.104082	0.002429	0.001502836583642193
0.110204	0.001162	0.001034263632943559
0.116327	0.000957	0.0009376324978954811
0.122449	0.001183	0.00104367301131519
0.128571	0.001434	0.001150385773725689
0.134694	0.001624	0.001225206500776593
0.140816	0.0018	0.001290792206135786
0.146939	0.001943	0.001341814210432051
0.153061	0.001965	0.00134949961555809
0.159184	0.001812	0.001295147799227566
0.165306	0.001541	0.001193077185583431
0.171429	0.001267	0.001080518303833461
0.177551	0.001069	0.0009915569634563089
0.183673	0.000944	0.0009311774897442328
0.189796	0.000846	0.0008810423743349391
0.195918	0.000742	0.0008246103083125741
0.202041	0.000635	0.0007623261901012491
0.208163	0.000544	0.000705154227381436
0.214286	0.000475	0.0006585848415311009
0.220408	0.000421	0.0006197585358604958
0.226531	0.000373	0.0005831262374748389
0.232653	0.000328	0.000546603108288245
0.238776	0.000287	0.0005111022303829224
0.244898	0.000256	0.00048256
0.25102	0.000233	0.0004602601256742124
0.257143	0.000219	0.0004461494576084623
0.263265	0.000211	0.0004378851713900185
0.269388	0.000204	0.0004305257057125709
0.27551	0.000191	0.0004165182488325576
0.281633	0.000171	0.0003940109049186606
0.287755	0.000149	0.0003676866684720111
0.293878	0.000136	0.000351217113690718
0.3	0.000136	0.000351217113690718
