#step  box_length  density  pressure
#0 15.4933 0.550683 1.82099
10 15.6852 0.530714 2.23082
20 15.8197 0.517291 1.86286
30 15.8447 0.514849 2.06763
40 15.8447 0.514849 2.04244
50 15.8436 0.514956 2.1541
60 15.8196 0.517298 2.00884
70 15.8595 0.513409 1.98824
80 15.8698 0.512407 1.8007
90 15.8127 0.517977 1.92786
100 15.8127 0.517977 2.01833
110 15.8127 0.517977 1.90402
120 15.7687 0.522328 2.05801
130 15.7687 0.522328 1.81248
140 15.7687 0.522328 1.99138
150 15.7392 0.525273 1.71982
160 15.7392 0.525273 1.8613
170 15.6356 0.535781 1.8901
180 15.5922 0.540263 1.8949
190 15.6175 0.537649 1.93916
200 15.4899 0.55104 2.2059
210 15.4802 0.552082 1.97074
220 15.4819 0.551899 1.83537
230 15.4732 0.552824 1.85786
240 15.4734 0.552806 1.73911
250 15.4734 0.552806 1.88893
260 15.437 0.556721 1.91863
270 15.4041 0.5603 1.93171
280 15.3346 0.567952 2.09764
290 15.3068 0.571056 2.03041
300 15.3358 0.567819 2.02945
310 15.2624 0.576051 2.10673
320 15.2481 0.577678 1.94775
330 15.216 0.581342 2.00888
340 15.216 0.581342 1.92107
350 15.2096 0.582066 1.91444
360 15.2726 0.574894 1.85879
370 15.2741 0.574726 1.69984
380 15.15 0.588971 2.01021
390 15.15 0.588971 1.86398
400 15.0504 0.600739 2.16997
410 15.112 0.593418 2.12652
420 15.112 0.593418 1.99247
430 15.112 0.593418 1.88686
440 15.0709 0.598286 1.97512
450 15.0491 0.600901 2.17686
460 15.0491 0.600901 2.0427
470 15.0491 0.600901 2.02454
480 15.0325 0.602882 2.05355
490 15.0325 0.602882 2.06425
500 15.1074 0.593966 1.70061
510 15.1074 0.593966 1.83227
520 15.0228 0.604052 2.0458
530 14.9911 0.607898 1.96992
540 14.9911 0.607898 2.0446
550 14.9911 0.607898 1.91537
560 14.9117 0.617659 2.14442
570 14.9117 0.617659 2.23496
