#step  box_length  density  pressure
#0 15.5547 0.544181 1.50619
10 16.0934 0.491342 1.34114
20 16.5389 0.452702 1.19309
30 16.6173 0.446325 1.31157
40 16.8418 0.428715 1.16766
50 16.8951 0.42467 1.16872
60 16.9922 0.417427 1.00437
70 16.9922 0.417427 1.06652
80 17.0956 0.409896 0.934805
90 17.0769 0.411244 0.989261
100 17.1001 0.409572 1.01726
110 17.125 0.407792 0.940909
120 17.2053 0.402108 0.886836
130 17.2053 0.402108 0.917684
140 17.101 0.409509 0.983076
150 17.101 0.409509 0.954364
160 17.0559 0.412771 0.949233
170 17.0559 0.412771 0.90106
180 16.8756 0.426137 1.13391
190 16.8756 0.426137 1.04273
200 16.8613 0.427226 0.99609
210 16.7716 0.434115 1.09165
220 16.7873 0.432903 0.964205
230 16.8251 0.429987 1.02196
240 16.9406 0.421253 0.85661
250 16.8359 0.429164 0.978204
260 16.8359 0.429164 0.900952
270 16.7963 0.432202 0.975965
280 16.8868 0.425293 1.00866
290 16.8868 0.425293 1.02208
300 16.9825 0.418141 0.895163
310 16.9142 0.423226 1.00668
320 16.8801 0.425796 0.944853
330 16.905 0.423918 0.906266
340 16.905 0.423918 0.881719
350 16.905 0.423918 0.892791
360 16.8468 0.428328 0.904603
370 16.8404 0.428819 0.862226
380 16.8404 0.428819 0.99649
390 16.784 0.433153 1.00862
400 16.8158 0.430701 0.976754
410 16.656 0.443222 0.873638
420 16.6213 0.446 0.936666
430 16.6213 0.446 0.945934
440 16.6117 0.446778 0.934237
450 16.6117 0.446778 0.900762
460 16.6117 0.446778 1.03529
470 16.6856 0.440865 0.97387
480 16.609 0.446993 0.961658
490 16.5799 0.44935 0.956651
500 16.4988 0.45601 1.0881
510 16.5695 0.450193 0.915093
520 16.6384 0.444629 0.948221
530 16.6081 0.447063 0.937754
540 16.6388 0.444598 0.959728
550 16.6018 0.447573 0.999772
560 16.523 0.454005 1.03686
570 16.473 0.458157 1.02132
580 16.5075 0.455289 0.905754
590 16.449 0.460165 0.9309
600 16.4131 0.46319 1.05417
610 16.4131 0.46319 0.984752
620 16.3225 0.470943 1.07232
630 16.3628 0.46747 1.01568
640 16.3519 0.468411 1.04201
650 16.3213 0.471051 1.04532
660 16.4021 0.464119 0.917886
670 16.4021 0.464119 1.02686
680 16.4206 0.462556 0.995635
690 16.3328 0.470051 1.11031
700 16.3328 0.470051 1.005
710 16.3328 0.470051 1.06588
720 16.2736 0.475205 1.00605
730 16.2736 0.475205 0.936687
740 16.2718 0.475356 1.03791
750 16.2718 0.475356 1.0194
760 16.3596 0.46775 0.862306
770 16.3309 0.470218 1.03067
780 16.3468 0.468847 1.0018
790 16.3468 0.468847 1.09321
800 16.4675 0.458611 1.07168
810 16.3479 0.468757 1.04492
820 16.3479 0.468757 1.05895
830 16.4352 0.461322 1.0005
840 16.3807 0.465941 0.984001
850 16.3807 0.465941 1.00585
860 16.4295 0.461807 0.969648
870 16.4295 0.461807 1.03029
880 16.4295 0.461807 0.952914
890 16.407 0.463705 1.01803
900 16.4025 0.464086 0.947012
910 16.411 0.463366 0.931614
920 16.4326 0.461546 1.00082
930 16.4172 0.462845 1.05344
940 16.4461 0.460408 0.913263
950 16.4467 0.460355 0.990071
960 16.4467 0.460355 0.792255
970 16.3779 0.466183 0.968597
980 16.3282 0.470454 0.955822
990 16.2891 0.47385 1.13488
1000 16.2891 0.47385 1.12548
1010 16.2946 0.473369 1.0803
1020 16.3708 0.466793 0.924842
1030 16.3708 0.466793 0.881687
1040 16.392 0.464983 0.946003
1050 16.3334 0.469998 1.10686
1060 16.3514 0.468455 0.952307
1070 16.2574 0.476625 1.05965
1080 16.3658 0.467218 0.862906
1090 16.3806 0.46595 1.02061
1100 16.4149 0.463039 0.9519
1110 16.4877 0.456934 0.823224
1120 16.5867 0.448794 0.771791
1130 16.4055 0.463834 1.06301
1140 16.4031 0.464039 0.99602
1150 16.3288 0.470398 1.02997
1160 16.3288 0.470398 0.979794
1170 16.2972 0.473137 0.946265
1180 16.2972 0.473137 1.17343
1190 16.2625 0.47618 0.970695
1200 16.2625 0.47618 0.892597
1210 16.2392 0.47823 1.04048
1220 16.3107 0.47197 0.909738
1230 16.3107 0.47197 1.0117
1240 16.2017 0.481555 1.07777
1250 16.1875 0.482822 0.996208
1260 16.1806 0.483442 0.973853
1270 16.2952 0.473311 0.946626
1280 16.3676 0.467059 1.02734
1290 16.3155 0.471547 1.17352
1300 16.344 0.469089 1.00109
1310 16.2661 0.475859 1.04497
1320 16.2931 0.473495 0.95105
1330 16.3609 0.467634 0.938037
1340 16.3571 0.467962 0.844572
1350 16.3571 0.467962 1.07082
1360 16.2592 0.47647 1.11522
1370 16.2544 0.476886 0.953975
1380 16.2544 0.476886 0.904598
1390 16.2564 0.47671 0.936895
1400 16.3052 0.472449 0.983548
1410 16.2934 0.473471 0.816588
1420 16.2934 0.473471 0.943828
1430 16.2934 0.473471 0.909487
1440 16.2702 0.475501 1.0346
1450 16.3583 0.467857 1.00101
1460 16.3113 0.471919 1.07481
1470 16.2931 0.473499 1.10639
1480 16.2708 0.47545 1.13445
1490 16.3497 0.468602 0.922764
1500 16.2218 0.479773 0.9382
1510 16.283 0.474376 0.865815
1520 16.2874 0.473992 1.04513
