# step		box_length		density		pressure
0 15.4933 0.550683 0.408088
10 15.5808 0.541449 0.0955087
20 15.567 0.542889 0.0538609
30 15.567 0.542889 0.0653444
40 15.546 0.545094 0.0983141
50 15.518 0.548052 0.117286
60 15.4717 0.552988 0.155148
70 15.4717 0.552988 0.0168468
80 15.4717 0.552988 0.0687222
90 15.4563 0.554646 0.0664474
100 15.4563 0.554646 0.0679866
110 15.4151 0.559099 0.169493
120 15.4151 0.559099 0.0096226
130 15.4151 0.559099 -0.0377691
140 15.3984 0.560925 0.0155426
150 15.3984 0.560925 -0.100239
160 15.2602 0.576301 0.140068
170 15.2602 0.576301 0.0470608
180 15.1626 0.587497 0.175215
190 15.1626 0.587497 0.174707
200 15.1329 0.590964 0.167352
210 15.1329 0.590964 0.106421
220 15.1329 0.590964 0.0317812
230 15.1214 0.592315 -0.0252302
240 15.0736 0.597964 0.217788
250 15.0736 0.597964 0.0822587
260 15.0271 0.603541 0.0959741
270 15.0148 0.60502 0.111958
280 15.0148 0.60502 0.0963987
290 15.0148 0.60502 0.0384433
300 14.9537 0.612473 0.137547
310 14.9537 0.612473 0.104593
320 14.9322 0.615119 0.0641138
330 14.8833 0.621199 0.161611
340 14.8848 0.621013 0.000347614
350 14.8848 0.621013 -0.0334695
360 14.8222 0.628912 0.173099
370 14.8222 0.628912 0.112598
380 14.8222 0.628912 -0.018457
390 14.7776 0.634622 0.155082
400 14.7776 0.634622 0.0587822
410 14.7348 0.640173 0.0798072
420 14.7348 0.640173 0.139101
430 14.6986 0.644921 0.150688
440 14.6915 0.645845 0.148686
450 14.6765 0.647838 0.0935667
460 14.6564 0.650503 -0.0253514
470 14.6549 0.6507 0.0202878
480 14.5957 0.658646 0.199111
490 14.5957 0.658646 0.160803
500 14.6053 0.657353 0.018864
510 14.5765 0.661251 0.205017
520 14.5538 0.664355 0.200441
530 14.5538 0.664355 0.182037
540 14.5533 0.664429 0.0892373
550 14.5393 0.666352 0.145999
560 14.5393 0.666352 0.182092
570 14.5393 0.666352 0.148834
580 14.5393 0.666352 0.0748312
590 14.5373 0.666627 -0.0190476
600 14.5165 0.669489 0.13827
610 14.5291 0.667756 0.068152
620 14.5291 0.667756 0.0162752
630 14.5291 0.667756 0.038564
640 14.5291 0.667756 -0.00996056
650 14.4875 0.673516 0.251377
660 14.4907 0.673076 0.0909315
670 14.4907 0.673076 0.0266303
680 14.4681 0.676236 0.0954511
690 14.4681 0.676236 0.1459
700 14.4681 0.676236 0.038601
710 14.4681 0.676236 0.116421
720 14.4681 0.676236 -0.00558817
730 14.4311 0.68144 0.136259
740 14.452 0.678494 0.0840294
750 14.452 0.678494 -0.00340036
760 14.4353 0.680854 0.0695291
770 14.4353 0.680854 0.0999416
780 14.4269 0.68204 0.0733265
790 14.4269 0.68204 0.0275105
800 14.4493 0.678879 0.0356895
810 14.4462 0.679311 -0.10654
820 14.4432 0.679742 0.00369695
830 14.4432 0.679742 0.0678726
840 14.4565 0.67786 -0.0361402
850 14.4181 0.683295 0.173014
860 14.4493 0.678875 -0.0123147
870 14.4044 0.68524 0.169112
880 14.4044 0.68524 0.210392
890 14.4044 0.68524 0.0749997
900 14.3972 0.686273 0.11587
910 14.3972 0.686273 0.126645
920 14.3972 0.686273 0.109794
930 14.3815 0.688527 0.157546
940 14.3815 0.688527 0.187798
950 14.3806 0.688655 0.0472987
960 14.3489 0.693223 0.183461
970 14.3489 0.693223 0.152353
980 14.3489 0.693223 0.217675
990 14.355 0.692338 0.181905
1000 14.355 0.692338 0.092105
1010 14.3335 0.695459 0.153163
1020 14.3335 0.695459 0.0986632
1030 14.3222 0.697106 0.0391275
1040 14.3222 0.697106 0.125003
1050 14.3222 0.697106 0.164407
1060 14.3259 0.696576 0.131451
1070 14.3259 0.696576 0.0562674
1080 14.3259 0.696576 0.0654946
1090 14.3279 0.69628 0.147726
1100 14.3278 0.696285 0.044375
1110 14.3094 0.698975 0.0452064
1120 14.3094 0.698975 0.0504618
1130 14.3135 0.698376 0.125541
1140 14.3135 0.698376 0.114627
1150 14.3207 0.697327 0.0469379
1160 14.304 0.699775 0.0768923
1170 14.304 0.699775 0.106787
1180 14.304 0.699775 0.0614469
1190 14.287 0.702269 0.0516587
1200 14.287 0.702269 -0.0512945
1210 14.2729 0.704352 0.221098
1220 14.2729 0.704352 0.137356
1230 14.2861 0.702413 0.0680705
1240 14.2745 0.704125 0.133792
1250 14.2745 0.704125 0.139023
1260 14.2745 0.704125 0.120642
1270 14.2779 0.703624 0.0725911
1280 14.2779 0.703624 0.0609756
1290 14.2779 0.703624 0.162942
1300 14.2779 0.703624 0.0908095
1310 14.2648 0.705554 0.148644
1320 14.2648 0.705554 0.11987
1330 14.2648 0.705554 0.0839814
1340 14.2617 0.706022 0.0513624
1350 14.2501 0.707744 0.0194516
1360 14.2173 0.712657 0.183276
1370 14.2173 0.712657 0.0323856
1380 14.2173 0.712657 0.105079
1390 14.2073 0.714161 0.042602
1400 14.2073 0.714161 0.13684
1410 14.2073 0.714161 0.0807328
1420 14.2185 0.712476 0.0660016
1430 14.2185 0.712476 -0.0856615
1440 14.2185 0.712476 0.0258205
1450 14.1831 0.717828 0.0441352
1460 14.1682 0.720091 0.142638
1470 14.1682 0.720091 0.128373
1480 14.1682 0.720091 0.150628
1490 14.1682 0.720091 0.162796
1500 14.1682 0.720091 0.144466
1510 14.1682 0.720091 0.130846
1520 14.1682 0.720091 0.125419
1530 14.1424 0.724032 0.202863
1540 14.1424 0.724032 0.180808
1550 14.1424 0.724032 0.066093
1560 14.1424 0.724032 0.0892935
1570 14.1424 0.724032 0.184861
1580 14.1467 0.723377 0.123644
1590 14.1467 0.723377 0.0703642
1600 14.1649 0.72059 -0.0893652
1610 14.1277 0.726293 0.10329
1620 14.0989 0.730753 0.160983
1630 14.1111 0.728863 0.122957
1640 14.1443 0.723746 -0.0248306
1650 14.1443 0.723746 -0.0506586
1660 14.1318 0.725664 -0.107703
1670 14.1318 0.725664 0.00139582
1680 14.1088 0.729215 0.0917479
1690 14.0973 0.731002 0.171165
1700 14.0973 0.731002 0.00570327
1710 14.0817 0.733433 0.171892
1720 14.0702 0.735242 0.2769
1730 14.0728 0.734828 0.139446
1740 14.0732 0.734768 0.105675
1750 14.047 0.738882 0.151011
1760 13.9919 0.747651 0.213168
1770 14.0116 0.744509 0.126559
1780 14.0116 0.744509 0.178698
1790 14.0116 0.744509 0.151161
1800 14.0105 0.744674 0.163319
1810 14.0105 0.744674 0.24186
1820 14.0324 0.741194 -0.000256598
1830 14.0324 0.741194 -0.079682
1840 14.0324 0.741194 -0.0291657
1850 14.0163 0.743759 0.177833
1860 14.031 0.741413 0.114079
1870 14.031 0.741413 0.0755889
1880 13.9943 0.747273 0.340826
1890 13.9897 0.748002 0.278564
1900 13.9897 0.748002 0.167261
1910 13.9897 0.748002 0.118229
1920 13.9897 0.748002 0.103676
1930 13.999 0.746511 0.104526
1940 13.999 0.746511 0.105056
1950 13.999 0.746511 0.0783114
1960 13.999 0.746511 0.0600532
1970 13.999 0.746511 0.0261113
1980 13.9719 0.750868 0.0447745
1990 13.9719 0.750868 0.0166253
2000 13.9598 0.75282 0.0653337
2010 13.9598 0.75282 -0.0236154
2020 13.9326 0.757233 0.147567
2030 13.9326 0.757233 0.0379975
2040 13.9326 0.757233 -0.0240413
2050 13.9326 0.757233 0.0552902
2060 13.8946 0.763467 0.164966
2070 13.8946 0.763467 0.219348
2080 13.9108 0.760808 0.191507
2090 13.9042 0.761893 0.240329
2100 13.9187 0.75951 0.173632
2110 13.9187 0.75951 0.229164
2120 13.9187 0.75951 0.051929
2130 13.9481 0.754712 -0.00702411
2140 13.9121 0.760591 0.235802
2150 13.9121 0.760591 0.23955
2160 13.915 0.760112 0.0849749
2170 13.9155 0.760039 0.0489078
2180 13.9155 0.760039 -0.00719541
2190 13.8692 0.76768 0.271724
2200 13.8692 0.76768 0.24716
2210 13.8692 0.76768 0.110963
2220 13.8688 0.76774 0.16269
2230 13.8688 0.76774 0.0133277
2240 13.8447 0.77175 0.324988
2250 13.8447 0.77175 0.213
2260 13.8447 0.77175 0.175935
2270 13.8447 0.77175 0.0951976
2280 13.8447 0.77175 0.114528
2290 13.8644 0.768468 0.0861742
2300 13.8931 0.76371 -0.0824696
2310 13.852 0.770532 0.0689121
2320 13.8695 0.767621 0.0211952
2330 13.8695 0.767621 0.00306064
2340 13.8627 0.768754 0.0850113
2350 13.8341 0.773529 0.13183
2360 13.8672 0.767998 -0.00731623
2370 13.862 0.768872 0.0496537
2380 13.862 0.768872 -0.0617452
2390 13.856 0.769863 -0.0399706
2400 13.8074 0.77802 0.256177
2410 13.8149 0.776761 0.240776
2420 13.8149 0.776761 0.17003
2430 13.8149 0.776761 0.190182
2440 13.8149 0.776761 0.115206
2450 13.7625 0.785661 0.328758
2460 13.763 0.785577 0.303874
2470 13.763 0.785577 0.282654
2480 13.763 0.785577 0.255144
2490 13.763 0.785577 0.167187
2500 13.784 0.782001 0.0200412
2510 13.784 0.782001 0.0187122
2520 13.784 0.782001 0.0600953
2530 13.7764 0.783291 0.191056
2540 13.7709 0.784237 0.160421
2550 13.7709 0.784237 0.194069
2560 13.7371 0.790028 0.322765
2570 13.7371 0.790028 0.345312
2580 13.7568 0.786642 0.243219
2590 13.7598 0.786135 0.260021
2600 13.777 0.78318 0.0367407
2610 13.7727 0.783923 0.100494
2620 13.7727 0.783923 0.136411
2630 13.8104 0.777514 -0.118355
2640 13.7822 0.782307 0.0944318
2650 13.7822 0.782307 0.150067
2660 13.7822 0.782307 0.0485637
2670 13.7822 0.782307 0.0340989
2680 13.7989 0.77946 0.0105697
2690 13.7734 0.78381 0.129918
2700 13.7734 0.78381 0.112504
2710 13.7318 0.790939 0.222875
2720 13.7318 0.790939 0.230523
2730 13.7275 0.791699 0.130512
2740 13.7275 0.791699 0.206871
2750 13.7275 0.791699 0.0911999
2760 13.7364 0.790161 0.0580653
2770 13.7046 0.795663 0.283531
2780 13.7046 0.795663 0.143173
2790 13.7046 0.795663 0.182771
2800 13.7046 0.795663 0.10957
2810 13.7062 0.795384 0.0332792
2820 13.7098 0.794757 0.0476159
2830 13.7213 0.79276 -0.0379281
2840 13.7323 0.79086 0.101242
2850 13.7452 0.78863 -0.0394408
2860 13.7452 0.78863 0.0842896
2870 13.6968 0.797031 0.215745
2880 13.6938 0.797545 0.222751
2890 13.6865 0.798833 0.202418
2900 13.6551 0.804344 0.343973
2910 13.6963 0.79711 0.0436976
2920 13.6629 0.802973 0.0469687
2930 13.6629 0.802973 0.133314
2940 13.6558 0.804222 0.188768
2950 13.6558 0.804222 0.187048
2960 13.6666 0.802326 -0.0158518
2970 13.6603 0.803426 0.0865116
2980 13.6603 0.803426 -0.0368232
2990 13.6603 0.803426 0.0736685
3000 13.6603 0.803426 0.208634
3010 13.6704 0.80166 -0.0310649
3020 13.6711 0.801538 0.0972775
3030 13.6403 0.806963 0.432868
3040 13.6361 0.80772 0.285669
3050 13.6612 0.803282 0.0775086
3060 13.6612 0.803282 0.0701267
3070 13.6612 0.803282 -0.0209344
3080 13.6512 0.805036 0.144319
3090 13.6512 0.805036 0.231483
3100 13.6723 0.801316 0.0338714
3110 13.6723 0.801316 0.152753
3120 13.6723 0.801316 0.133102
3130 13.6723 0.801316 0.252937
3140 13.6723 0.801316 0.127522
3150 13.6723 0.801316 0.122772
3160 13.6723 0.801316 0.0213829
3170 13.6596 0.803558 0.0478566
3180 13.6751 0.800825 -0.013948
3190 13.6751 0.800825 -2.98619e-05
3200 13.6751 0.800825 0.0898592
3210 13.6436 0.806393 0.195176
3220 13.6436 0.806393 0.199507
3230 13.6436 0.806393 0.185206
3240 13.6248 0.809736 0.208565
3250 13.6365 0.807642 0.110381
3260 13.6365 0.807642 0.184694
3270 13.6386 0.807272 0.159907
3280 13.6386 0.807272 0.157328
3290 13.6536 0.804622 0.150731
3300 13.6559 0.804203 0.119526
3310 13.6556 0.80426 0.0983274
3320 13.6556 0.80426 0.210258
3330 13.6743 0.800972 0.0252511
3340 13.6522 0.804871 0.157001
3350 13.6522 0.804871 0.066974
3360 13.642 0.806661 0.171993
3370 13.6024 0.813733 0.405654
3380 13.6535 0.804627 0.0144914
3390 13.6535 0.804627 0.0159218
3400 13.6507 0.805135 0.0429397
3410 13.6012 0.813946 0.103576
3420 13.6294 0.808917 0.0509284
3430 13.6378 0.807417 0.0438483
3440 13.622 0.810234 0.0689749
3450 13.622 0.810234 0.0565175
3460 13.622 0.810234 0.0868366
3470 13.6227 0.810107 0.18565
3480 13.6203 0.810534 0.103069
3490 13.6184 0.810862 0.0210314
3500 13.6108 0.812234 0.154451
3510 13.6108 0.812234 0.103807
3520 13.6108 0.812234 0.0952525
3530 13.6243 0.809823 0.127849
3540 13.6243 0.809823 0.0682341
3550 13.5635 0.820753 0.269891
3560 13.5625 0.820944 0.256885
3570 13.5625 0.820944 0.19253
3580 13.5713 0.819334 0.161027
3590 13.5683 0.819885 0.246424
3600 13.5984 0.81446 0.0980364
3610 13.5984 0.81446 0.227118
3620 13.6024 0.813734 0.0168128
3630 13.5686 0.819836 0.304234
3640 13.5918 0.815648 0.0815892
3650 13.5918 0.815648 0.16144
3660 13.5918 0.815648 0.0894285
3670 13.5828 0.817262 0.116701
3680 13.5828 0.817262 0.215343
3690 13.5814 0.817514 0.223717
3700 13.5814 0.817514 0.247542
3710 13.5814 0.817514 0.239059
3720 13.6216 0.810305 -0.0775341
3730 13.6216 0.810305 -0.0198346
3740 13.6216 0.810305 0.139819
3750 13.6216 0.810305 0.137776
3760 13.6238 0.809899 -0.0781688
3770 13.5994 0.814277 0.077212
3780 13.5994 0.814277 0.166283
3790 13.5994 0.814277 0.0202626
3800 13.5994 0.814277 -0.00362736
3810 13.5994 0.814277 0.0361633
3820 13.5738 0.818889 0.256256
3830 13.5738 0.818889 0.18002
3840 13.5738 0.818889 0.1545
3850 13.5738 0.818889 0.14578
3860 13.5588 0.821609 0.290797
