#step  box_length  density  pressure
#0 15.4933 0.550683 0.373335
10 15.2463 0.577884 0.972732
20 15.1744 0.586126 1.04057
30 15.1342 0.590815 0.798687
40 15.1342 0.590815 0.645634
50 14.9955 0.60736 1.0643
60 14.9955 0.60736 0.845151
70 14.8874 0.620684 1.17944
80 14.8874 0.620684 0.913234
90 14.8874 0.620684 0.790371
100 14.8874 0.620684 0.659412
110 14.8214 0.629018 0.853728
120 14.7477 0.638489 0.97295
130 14.7386 0.639681 0.842827
140 14.6379 0.652976 1.23622
150 14.6379 0.652976 1.01925
160 14.6132 0.656288 0.805751
170 14.5714 0.661952 0.851052
180 14.5087 0.670564 0.985618
190 14.487 0.673592 0.914447
200 14.4102 0.68441 0.989773
210 14.4102 0.68441 0.915529
220 14.3471 0.693492 1.10412
230 14.3499 0.693086 0.943325
240 14.2961 0.700928 1.05102
250 14.2961 0.700928 0.856786
260 14.2454 0.708442 1.09195
270 14.2454 0.708442 0.993946
280 14.2454 0.708442 0.902961
290 14.2454 0.708442 0.803678
300 14.1453 0.723599 1.27471
310 14.1596 0.7214 1.13852
320 14.1596 0.7214 0.818365
330 14.1251 0.726698 0.991789
340 14.1032 0.730096 1.16236
350 14.0638 0.736251 1.12966
360 14.0067 0.745289 1.45312
370 14.0067 0.745289 1.19273
380 13.9773 0.75 1.23932
390 13.9773 0.75 1.06285
400 13.9773 0.75 0.924895
410 13.9773 0.75 0.734381
420 13.966 0.751814 0.74106
430 13.8933 0.763682 1.13803
440 13.8822 0.765517 1.13951
450 13.8822 0.765517 0.991185
460 13.8822 0.765517 0.86119
470 13.8438 0.771906 1.04456
480 13.8438 0.771906 1.04303
490 13.8438 0.771906 0.95463
500 13.8438 0.771906 0.900366
510 13.8438 0.771906 0.941509
520 13.8166 0.776471 0.911086
530 13.8166 0.776471 0.872043
540 13.8022 0.778901 0.855902
550 13.7647 0.785288 1.01467
560 13.7647 0.785288 0.844116
570 13.7647 0.785288 0.811865
580 13.7618 0.785794 0.789536
590 13.7422 0.789158 0.986284
600 13.7169 0.793535 0.957157
610 13.7243 0.792245 0.759586
620 13.6563 0.804135 1.21558
630 13.6563 0.804135 1.03098
640 13.6563 0.804135 1.02377
650 13.6099 0.812398 1.23262
660 13.6099 0.812398 1.1379
670 13.6099 0.812398 1.07525
680 13.6092 0.812523 0.919614
690 13.5881 0.816303 0.939512
700 13.5658 0.820346 1.12893
710 13.5603 0.821338 1.09539
720 13.5737 0.818908 1.05853
730 13.5737 0.818908 1.13917
740 13.5435 0.824398 1.3301
750 13.549 0.823403 1.21644
760 13.549 0.823403 1.03383
770 13.5155 0.829538 1.15314
780 13.5155 0.829538 1.19073
790 13.5155 0.829538 0.993501
800 13.5155 0.829538 1.13242
810 13.5155 0.829538 1.09522
820 13.5155 0.829538 1.18205
830 13.5136 0.829877 1.00679
840 13.4893 0.834371 1.18485
850 13.48 0.83611 1.1028
860 13.48 0.83611 1.14366
870 13.48 0.83611 1.14608
880 13.48 0.83611 1.12966
890 13.48 0.83611 1.04171
900 13.48 0.83611 0.858142
910 13.4688 0.83819 0.910212
920 13.4688 0.83819 0.948179
930 13.4531 0.841124 1.154
940 13.4169 0.847965 1.1833
950 13.4032 0.850552 1.23323
960 13.4032 0.850552 1.20985
970 13.392 0.852695 1.27743
980 13.392 0.852695 1.30234
990 13.392 0.852695 1.34922
1000 13.392 0.852695 1.23509
1010 13.4118 0.848923 1.04684
1020 13.4118 0.848923 1.09956
1030 13.4118 0.848923 0.981518
1040 13.3907 0.852945 1.15802
1050 13.3907 0.852945 0.993133
1060 13.3907 0.852945 0.944572
1070 13.3525 0.86029 1.11232
1080 13.3525 0.86029 1.1502
1090 13.3525 0.86029 1.09799
1100 13.3525 0.86029 1.01306
1110 13.3639 0.858094 0.874119
1120 13.3171 0.867158 1.39411
1130 13.3171 0.867158 1.30563
1140 13.3171 0.867158 1.38609
