#step  box_length  density  pressure
0 15.4933 0.550683 0.408088
10 15.5098 0.548919 0.123129
20 15.4455 0.555803 0.364078
30 15.4617 0.55406 0.178276
40 15.4518 0.555125 0.239029
50 15.4154 0.559065 0.266325
60 15.4109 0.559558 0.13964
70 15.3629 0.564822 0.297145
80 15.3158 0.570042 0.374025
90 15.2867 0.573311 0.295558
100 15.2985 0.571978 0.304165
110 15.306 0.571142 0.183362
120 15.3001 0.571807 0.158259
130 15.2919 0.572725 0.14623
140 15.2919 0.572725 0.121448
150 15.2919 0.572725 0.00993684
160 15.2336 0.579327 0.250163
170 15.1503 0.588937 0.425131
180 15.1493 0.589047 0.264196
190 15.1364 0.590553 0.248142
200 15.1229 0.592142 0.17666
210 15.0248 0.603809 0.23826
220 15.0248 0.603809 0.217376
230 15.0069 0.605981 0.207374
240 14.9705 0.610414 0.242031
250 14.9705 0.610414 0.223878
260 14.9224 0.616325 0.417339
270 14.9224 0.616325 0.184198
280 14.8808 0.621518 0.268113
290 14.8808 0.621518 0.0488127
300 14.7898 0.633053 0.264284
310 14.7898 0.633053 0.183247
320 14.7794 0.634398 0.136735
330 14.7794 0.634398 0.0427614
340 14.6756 0.647958 0.354932
350 14.6988 0.64489 0.175532
360 14.663 0.649618 0.294204
370 14.663 0.649618 0.224295
380 14.6497 0.651399 0.00652221
390 14.6047 0.657437 0.278157
400 14.6047 0.657437 0.183625
410 14.5607 0.66341 0.378293
420 14.5607 0.66341 0.135791
430 14.5607 0.66341 0.205699
440 14.5585 0.663716 0.124297
450 14.504 0.671218 0.305506
460 14.5168 0.669447 0.146085
470 14.5168 0.669447 0.111507
480 14.5168 0.669447 0.115015
490 14.4844 0.673958 0.133722
500 14.4716 0.675742 0.252762
510 14.4716 0.675742 0.120202
520 14.4191 0.683149 0.316878
530 14.4191 0.683149 0.088283
540 14.3778 0.689047 0.299109
550 14.3778 0.689047 0.168589
560 14.3749 0.689465 0.209616
570 14.3453 0.69375 0.282064
580 14.3453 0.69375 0.286363
590 14.3453 0.69375 0.216456
600 14.3039 0.699789 0.316151
610 14.3039 0.699789 0.292619
620 14.2926 0.701455 0.249069
630 14.2828 0.702893 0.271579
640 14.2828 0.702893 0.19361
650 14.2828 0.702893 0.154646
660 14.2723 0.704444 0.185725
670 14.2868 0.702305 0.0772332
680 14.2276 0.711102 0.475313
690 14.2276 0.711102 0.202747
700 14.2276 0.711102 0.174412
710 14.2361 0.709828 0.160562
720 14.2268 0.711229 0.192506
730 14.2268 0.711229 0.0321715
740 14.2094 0.713845 0.130606
