# step		box_length		density		pressure
#0 15.4933 0.550683 0.408088
10 15.574 0.542164 0.0483258
20 15.5861 0.540903 0.108683
30 15.5884 0.540657 -0.00595686
40 15.5884 0.540657 -0.054814
50 15.5779 0.541758 0.0255069
60 15.5489 0.544792 0.0528444
70 15.4976 0.550217 0.14825
80 15.4976 0.550217 0.028681
90 15.4894 0.551096 0.0864089
100 15.4894 0.551096 0.05091
110 15.4894 0.551096 0.00656167
120 15.4595 0.5543 0.0722557
130 15.4595 0.5543 -0.0223941
140 15.4079 0.559886 0.127467
150 15.35 0.566243 0.144152
160 15.3588 0.565269 0.0114862
170 15.3193 0.569658 0.09366
180 15.3056 0.571185 0.0300846
190 15.3056 0.571185 0.0551931
200 15.2814 0.573901 0.0385096
210 15.2814 0.573901 0.0790743
220 15.2814 0.573901 -0.0308768
230 15.2669 0.575547 0.0282406
240 15.2503 0.577428 0.0485626
250 15.2503 0.577428 0.0434974
260 15.2503 0.577428 0.0294078
270 15.2393 0.578675 0.0194252
280 15.1826 0.585188 0.0347923
290 15.1295 0.591367 0.146571
300 15.1295 0.591367 0.0878447
310 15.1295 0.591367 0.0519547
320 15.1295 0.591367 0.050485
330 15.1171 0.592826 0.0848343
340 15.1171 0.592826 -0.00529242
350 15.053 0.600423 0.149781
360 15.053 0.600423 0.0164011
370 15.0094 0.605679 0.104315
380 15.0094 0.605679 -0.042919
390 15.0094 0.605679 -0.11203
400 15.0094 0.605679 0.0108182
410 15.0094 0.605679 -0.0225036
420 14.9587 0.611856 0.0120886
430 14.9229 0.616272 0.0391194
440 14.9089 0.618007 -0.0265993
450 14.8285 0.628119 0.261952
460 14.8285 0.628119 0.0746733
470 14.8285 0.628119 0.0244933
480 14.8138 0.629987 0.0598189
490 14.8035 0.6313 0.013979
500 14.7651 0.636244 0.105917
510 14.7651 0.636244 0.0971904
520 14.7251 0.641443 0.142555
530 14.7251 0.641443 -0.0114069
540 14.6644 0.649434 0.21429
550 14.6644 0.649434 0.061539
560 14.6644 0.649434 0.133868
570 14.6629 0.649633 0.115356
580 14.6629 0.649633 0.167872
590 14.6452 0.651989 0.221792
600 14.6452 0.651989 0.0680625
610 14.6467 0.651791 0.0579893
620 14.6284 0.654243 -0.0829342
630 14.6146 0.656098 0.0367944
640 14.6146 0.656098 -0.0201546
650 14.6146 0.656098 -0.0702484
660 14.5376 0.666576 0.16308
670 14.5376 0.666576 0.0798784
680 14.5625 0.663163 -0.000156283
690 14.5438 0.665732 -0.0103507
700 14.5438 0.665732 0.0229887
710 14.5188 0.669175 0.0851752
720 14.5188 0.669175 0.00793311
730 14.5003 0.671734 0.0829629
740 14.5003 0.671734 0.0301672
750 14.478 0.674849 0.123424
760 14.478 0.674849 -0.00944465
770 14.4493 0.67888 0.000398099
780 14.4431 0.67975 0.0541744
790 14.4431 0.67975 0.0609332
800 14.4322 0.681294 0.123053
810 14.44 0.680181 0.058826
820 14.4331 0.681168 0.148301
830 14.4331 0.681168 0.0175129
840 14.4331 0.681168 0.0047558
850 14.4331 0.681168 0.0482889
860 14.4106 0.684359 0.123559
870 14.4106 0.684359 0.0926581
880 14.4106 0.684359 0.00204083
890 14.4106 0.684359 0.0440784
900 14.4124 0.684101 0.0225361
910 14.4124 0.684101 -0.00234413
920 14.4302 0.681574 -0.0337435
930 14.3949 0.686607 -0.0184582
940 14.3749 0.689467 0.242276
950 14.3749 0.689467 0.0324022
960 14.3678 0.690486 0.0587716
970 14.3793 0.688832 -0.00790346
980 14.3793 0.688832 0.0675965
990 14.3793 0.688832 0.0300626
1000 14.3318 0.695704 0.169105
1010 14.3318 0.695704 0.134726
1020 14.308 0.699182 0.274432
1030 14.308 0.699182 0.0758748
1040 14.2971 0.700789 0.132548
1050 14.2909 0.701696 0.102997
1060 14.2909 0.701696 0.0712278
1070 14.2909 0.701696 0.0152354
1080 14.2784 0.70354 0.196015
1090 14.3031 0.699899 0.101269
1100 14.283 0.702862 0.0406209
1110 14.283 0.702862 0.0852804
1120 14.283 0.702862 0.0377909
1130 14.283 0.702862 0.0393125
1140 14.283 0.702862 -0.0136521
1150 14.252 0.707457 0.0126375
1160 14.2464 0.708294 0.0184724
1170 14.2464 0.708294 0.143861
1180 14.2394 0.709346 0.0914885
1190 14.2394 0.709346 0.0700615
1200 14.2481 0.708035 -0.0460585
1210 14.2481 0.708035 -0.141331
1220 14.2481 0.708035 0.00550514
1230 14.2481 0.708035 0.0147234
1240 14.2481 0.708035 0.0588379
1250 14.2088 0.713934 0.106964
1260 14.2088 0.713934 0.0067929
1270 14.2088 0.713934 0.0366949
1280 14.2088 0.713934 0.121126
1290 14.203 0.714812 0.0773733
1300 14.203 0.714812 0.0658553
1310 14.203 0.714812 -0.0110742
1320 14.203 0.714812 -0.0213201
1330 14.1869 0.717249 0.0624314
1340 14.1873 0.717178 0.0151967
1350 14.1873 0.717178 -0.118891
1360 14.1731 0.719347 0.0260737
1370 14.1731 0.719347 0.0349508
1380 14.1731 0.719347 0.0569502
1390 14.1731 0.719347 -0.0110292
1400 14.1731 0.719347 0.0105188
1410 14.1731 0.719347 0.0512864
1420 14.1731 0.719347 0.125529
1430 14.1731 0.719347 0.0450051
1440 14.1731 0.719347 0.0223911
1450 14.1731 0.719347 0.0289124
1460 14.169 0.719973 0.0430119
1470 14.1526 0.722468 0.0354537
1480 14.1412 0.724225 0.0908588
1490 14.1412 0.724225 -0.0380375
1500 14.0975 0.730978 0.22945
1510 14.0975 0.730978 0.110524
1520 14.0932 0.731651 0.104134
1530 14.0932 0.731651 0.0699298
1540 14.0933 0.731629 0.0112161
1550 14.0586 0.737054 0.274925
1560 14.0328 0.741134 0.275644
1570 14.0328 0.741134 0.0254526
1580 14.0396 0.740057 0.159386
1590 14.0396 0.740057 0.239115
1600 14.0478 0.738756 0.0756787
1610 14.0262 0.742178 0.216593
1620 14.0262 0.742178 0.0305746
1630 14.0465 0.738969 -0.069272
1640 14.0465 0.738969 -0.0163351
1650 14.0223 0.742808 0.122617
1660 14.0379 0.740331 0.179149
1670 14.0283 0.741844 0.176233
1680 14.0283 0.741844 0.0658781
1690 14.0283 0.741844 0.055498
1700 14.0072 0.745205 0.0561417
1710 14.0072 0.745205 0.0892837
1720 14.0072 0.745205 -0.0378148
